time,node,sf
100,pop2,d
100,pop2,a
100,pop2,e
100,pop2,b
100,pop2,c
100,pop15,b
100,pop15,a
100,pop15,d
100,pop15,c
100,pop15,e
100,pop50,d
100,pop50,e
100,pop50,a
100,pop50,b
100,pop50,c
100,pop52,a
100,pop52,d
100,pop52,b
100,pop52,e
100,pop52,c
100,pop5,b
100,pop5,a
100,pop5,d
100,pop5,c
100,pop5,e
100,pop0,a
100,pop0,c
100,pop0,e
100,pop34,b
100,pop34,c
100,pop12,b
100,pop12,a
100,pop42,a
100,pop42,d
100,pop42,b
100,pop42,c
100,pop42,e
100,pop8,e
100,pop40,b
100,pop40,c
100,pop19,a
100,pop20,c
200,pop2,d
200,pop2,a
200,pop2,e
200,pop2,b
200,pop2,c
200,pop15,b
200,pop15,a
200,pop15,d
200,pop15,c
200,pop15,e
200,pop50,d
200,pop50,e
200,pop50,a
200,pop50,b
200,pop50,c
200,pop52,a
200,pop52,d
200,pop52,b
200,pop52,e
200,pop52,c
200,pop5,b
200,pop5,a
200,pop5,d
200,pop5,c
200,pop5,e
200,pop0,a
200,pop0,c
200,pop0,e
200,pop34,b
200,pop34,c
200,pop12,b
200,pop12,a
200,pop12,e
200,pop42,a
200,pop42,d
200,pop42,b
200,pop42,c
200,pop42,e
200,pop8,e
200,pop8,c
200,pop40,b
200,pop40,c
200,pop40,a
200,pop19,a
200,pop19,c
200,pop20,c
200,pop30,e
300,pop2,d
300,pop2,a
300,pop2,e
300,pop2,b
300,pop2,c
300,pop15,b
300,pop15,a
300,pop15,d
300,pop15,c
300,pop15,e
300,pop50,d
300,pop50,e
300,pop50,a
300,pop50,b
300,pop50,c
300,pop52,a
300,pop52,d
300,pop52,b
300,pop52,e
300,pop52,c
300,pop5,b
300,pop5,a
300,pop5,d
300,pop5,c
300,pop5,e
300,pop0,a
300,pop0,c
300,pop0,e
300,pop34,b
300,pop34,c
300,pop12,b
300,pop12,a
300,pop12,e
300,pop42,a
300,pop42,d
300,pop42,b
300,pop42,c
300,pop42,e
300,pop8,e
300,pop8,c
300,pop40,b
300,pop40,c
300,pop40,a
300,pop19,a
300,pop19,c
300,pop19,e
300,pop20,c
300,pop30,e
300,pop16,c
300,pop28,b
400,pop2,d
400,pop2,a
400,pop2,e
400,pop2,b
400,pop2,c
400,pop15,b
400,pop15,a
400,pop15,d
400,pop15,c
400,pop15,e
400,pop50,d
400,pop50,e
400,pop50,a
400,pop50,b
400,pop50,c
400,pop52,a
400,pop52,d
400,pop52,b
400,pop52,e
400,pop52,c
400,pop5,b
400,pop5,a
400,pop5,d
400,pop5,c
400,pop5,e
400,pop0,a
400,pop0,c
400,pop0,e
400,pop34,b
400,pop34,c
400,pop12,b
400,pop12,a
400,pop12,e
400,pop42,a
400,pop42,d
400,pop42,b
400,pop42,c
400,pop42,e
400,pop8,e
400,pop8,c
400,pop40,b
400,pop40,c
400,pop40,a
400,pop19,a
400,pop19,c
400,pop19,e
400,pop20,c
400,pop30,e
400,pop16,c
400,pop28,b
500,pop2,d
500,pop2,a
500,pop2,e
500,pop2,b
500,pop2,c
500,pop15,b
500,pop15,a
500,pop15,d
500,pop15,c
500,pop15,e
500,pop50,d
500,pop50,e
500,pop50,a
500,pop50,b
500,pop50,c
500,pop52,a
500,pop52,d
500,pop52,b
500,pop52,e
500,pop52,c
500,pop5,b
500,pop5,a
500,pop5,d
500,pop5,c
500,pop5,e
500,pop0,a
500,pop0,c
500,pop0,e
500,pop34,b
500,pop34,c
500,pop12,b
500,pop12,a
500,pop12,e
500,pop42,a
500,pop42,d
500,pop42,b
500,pop42,c
500,pop42,e
500,pop8,e
500,pop8,c
500,pop40,b
500,pop40,c
500,pop40,a
500,pop19,a
500,pop19,c
500,pop19,e
500,pop20,c
500,pop30,e
500,pop16,c
500,pop28,b
600,pop2,d
600,pop2,a
600,pop2,e
600,pop2,b
600,pop2,c
600,pop15,b
600,pop15,a
600,pop15,d
