time,node,sf
100,pop2,a
100,pop2,b
100,pop2,d
100,pop2,c
100,pop5,b
100,pop5,a
100,pop5,c
100,pop5,e
100,pop6,b
100,pop6,a
100,pop6,d
100,pop6,c
100,pop6,e
100,pop57,b
100,pop57,a
100,pop57,c
100,pop57,d
100,pop56,b
100,pop56,c
100,pop56,e
100,pop56,a
100,pop7,a
100,pop7,b
100,pop7,c
100,pop7,e
100,pop48,c
100,pop48,d
100,pop48,e
100,pop48,b
100,pop48,a
100,pop4,d
100,pop4,e
100,pop53,c
100,pop53,b
100,pop50,c
100,pop0,b
100,pop0,a
100,pop3,c
200,pop2,a
200,pop2,b
200,pop2,d
200,pop2,c
200,pop5,b
200,pop5,a
200,pop5,c
200,pop5,e
200,pop6,b
200,pop6,a
200,pop6,d
200,pop6,c
200,pop6,e
200,pop57,b
200,pop57,a
200,pop57,c
200,pop57,d
200,pop56,b
200,pop56,c
200,pop56,e
200,pop56,a
200,pop7,a
200,pop7,b
200,pop7,c
200,pop7,e
200,pop48,c
200,pop48,d
200,pop48,e
200,pop48,b
200,pop48,a
200,pop4,d
200,pop4,e
200,pop53,c
200,pop53,b
200,pop53,a
200,pop50,c
200,pop0,b
200,pop0,a
200,pop3,c
300,pop2,a
300,pop2,b
300,pop2,d
300,pop2,c
300,pop5,b
300,pop5,a
300,pop5,c
300,pop5,e
300,pop6,b
300,pop6,a
300,pop6,d
300,pop6,c
300,pop6,e
300,pop57,b
300,pop57,a
300,pop57,c
300,pop57,d
300,pop56,b
300,pop56,c
300,pop56,e
300,pop56,a
300,pop7,a
300,pop7,b
300,pop7,c
300,pop7,e
300,pop7,d
300,pop48,c
300,pop48,d
300,pop48,e
300,pop48,b
300,pop48,a
300,pop4,d
300,pop4,e
300,pop53,c
300,pop53,b
300,pop53,a
300,pop50,c
300,pop0,b
300,pop0,a
300,pop3,c
400,pop2,a
400,pop2,b
400,pop2,d
400,pop2,c
400,pop5,b
400,pop5,a
400,pop5,c
400,pop5,e
400,pop6,b
400,pop6,a
400,pop6,d
400,pop6,c
400,pop6,e
400,pop57,b
400,pop57,a
400,pop57,c
400,pop57,d
400,pop56,b
400,pop56,c
400,pop56,e
400,pop56,a
400,pop7,a
400,pop7,b
400,pop7,c
400,pop7,e
400,pop7,d
400,pop48,c
400,pop48,d
400,pop48,e
400,pop48,b
400,pop48,a
400,pop4,d
400,pop4,e
400,pop53,c
400,pop53,b
400,pop53,a
400,pop53,e
400,pop50,c
400,pop0,b
400,pop0,a
400,pop0,e
400,pop3,c
400,pop3,e
400,pop42,b
400,pop42,a
400,pop42,c
500,pop2,a
500,pop2,b
500,pop2,d
500,pop2,c
500,pop5,b
500,pop5,a
500,pop5,c
500,pop5,e
500,pop5,d
500,pop6,b
500,pop6,a
500,pop6,d
500,pop6,c
500,pop6,e
500,pop57,b
500,pop57,a
500,pop57,c
500,pop57,d
500,pop56,b
500,pop56,c
500,pop56,e
500,pop56,a
500,pop7,a
500,pop7,b
500,pop7,c
500,pop7,e
500,pop7,d
500,pop48,c
500,pop48,d
500,pop48,e
500,pop48,b
500,pop48,a
500,pop4,d
500,pop4,e
500,pop53,c
500,pop53,b
500,pop53,a
500,pop53,e
500,pop50,c
500,pop0,b
500,pop0,a
500,pop0,e
500,pop3,c
500,pop3,e
500,pop3,a
500,pop42,b
500,pop42,a
500,pop42,c
600,pop2,a
600,pop2,b
600,pop2,d
600,pop2,c
600,pop2,e
600,pop5,b
600,pop5,a
600,pop5,c
600,pop5,e
600,pop5,d
600,pop6,b
600,pop6,a
600,pop6,d
600,pop6,c
600,pop6,e
600,pop57,b
600,pop57,a
600,pop57,c
600,pop57,d
600,pop56,b
600,pop56,c
