time,node,sf
100,pop15,a
100,pop15,b
100,pop15,d
100,pop15,e
100,pop15,c
100,pop20,b
100,pop20,a
100,pop20,c
100,pop25,b
100,pop25,d
100,pop25,a
100,pop25,e
100,pop25,c
100,pop51,a
100,pop51,b
100,pop51,d
100,pop51,c
100,pop51,e
100,pop48,b
100,pop48,a
100,pop48,c
100,pop48,d
100,pop48,e
100,pop44,d
100,pop44,e
100,pop44,a
100,pop44,c
100,pop44,b
100,pop52,b
100,pop52,d
100,pop52,a
100,pop52,e
100,pop52,c
100,pop1,a
100,pop1,c
100,pop1,b
100,pop1,e
100,pop17,d
100,pop17,e
100,pop17,b
100,pop17,c
100,pop38,a
100,pop38,b
100,pop0,d
100,pop0,b
100,pop42,b
100,pop42,a
100,pop42,c
100,pop56,a
100,pop56,e
100,pop56,d
100,pop56,c
100,pop56,b
100,pop26,a
100,pop26,b
100,pop26,c
100,pop37,e
100,pop2,a
100,pop2,b
100,pop2,c
100,pop57,b
100,pop57,d
200,pop15,a
200,pop15,b
200,pop15,d
200,pop15,e
200,pop15,c
200,pop20,b
200,pop20,a
200,pop20,c
200,pop25,b
200,pop25,d
200,pop25,a
200,pop25,e
200,pop25,c
200,pop51,a
200,pop51,b
200,pop51,d
200,pop51,c
200,pop51,e
200,pop48,b
200,pop48,a
200,pop48,c
200,pop48,d
200,pop48,e
200,pop44,d
200,pop44,e
200,pop44,a
200,pop44,c
200,pop44,b
200,pop52,b
200,pop52,d
200,pop52,a
200,pop52,e
200,pop52,c
200,pop1,a
200,pop1,c
200,pop1,b
200,pop1,e
200,pop17,d
200,pop17,e
200,pop17,b
200,pop17,c
200,pop38,a
200,pop38,b
200,pop0,d
200,pop0,b
200,pop42,b
200,pop42,a
200,pop42,c
200,pop56,a
200,pop56,e
200,pop56,d
200,pop56,c
200,pop56,b
200,pop26,a
200,pop26,b
200,pop26,c
200,pop37,e
200,pop37,c
200,pop37,d
200,pop2,a
200,pop2,b
200,pop2,c
200,pop57,b
200,pop57,d
200,pop57,a
200,pop57,c
200,pop30,a
200,pop28,e
200,pop28,a
200,pop28,c
300,pop15,a
300,pop15,b
300,pop15,d
300,pop15,e
300,pop15,c
300,pop20,b
300,pop20,a
300,pop20,c
300,pop25,b
300,pop25,d
300,pop25,a
300,pop25,e
300,pop25,c
300,pop51,a
300,pop51,b
300,pop51,d
300,pop51,c
300,pop51,e
300,pop48,b
300,pop48,a
300,pop48,c
300,pop48,d
300,pop48,e
300,pop44,d
300,pop44,e
300,pop44,a
300,pop44,c
300,pop44,b
300,pop52,b
300,pop52,d
300,pop52,a
300,pop52,e
300,pop52,c
300,pop1,a
300,pop1,c
300,pop1,b
300,pop1,e
300,pop17,d
300,pop17,e
300,pop17,b
300,pop17,c
300,pop38,a
300,pop38,b
300,pop0,d
300,pop0,b
300,pop42,b
300,pop42,a
300,pop42,c
300,pop56,a
300,pop56,e
300,pop56,d
300,pop56,c
300,pop56,b
300,pop26,a
300,pop26,b
300,pop26,c
300,pop37,e
300,pop37,c
300,pop37,d
300,pop2,a
300,pop2,b
300,pop2,c
300,pop57,b
300,pop57,d
300,pop57,a
300,pop57,c
300,pop30,a
300,pop28,e
300,pop28,a
300,pop28,c
400,pop15,a
400,pop15,b
400,pop15,d
400,pop15,e
400,pop15,c
400,pop20,b
400,pop20,a
400,pop20,c
400,pop25,b
400,pop25,d
400,pop25,a
400,pop25,e
400,pop25,c
400,pop51,a
400,pop51,b
400,pop51,d
400,pop51,c
400,pop51,e
400,pop48,b
400,pop48,a
400,pop48,c
400,pop48,d
400,pop48,e
400,pop44,d
400,pop44,e
400,pop44,a
400,pop44,c
400,pop44,b
400,pop52,b
400,pop52,d
400,pop52,a
400,pop52,e
400,pop52,c
400,pop1,a
400,pop1,c
400,pop1,b
400,pop1,e
400,pop17,d
400,pop17,e
400,pop17,b
400,pop17,c
400,pop38,a
400,pop38,b
400,pop0,d
400,pop0,b
400,pop42,b
400,pop42,a
400,pop42,c
400,pop56,a
400,pop56,e
400,pop56,d
400,pop56,c
400,pop56,b
400,pop26,a
400,pop26,b
400,pop26,c
400,pop37,e
400,pop37,c
400,pop37,d
400,pop37,b
400,pop2,a
400,pop2,b
400,pop2,c
400,pop2,d
400,pop57,b
400,pop57,d
400,pop57,a
400,pop57,c
400,pop30,a
400,pop28,e
400,pop28,a
400,pop28,c
500,pop15,a
500,pop15,b
500,pop15,d
500,pop15,e
500,pop15,c
500,pop20,b
500,pop20,a
500,pop20,c
500,pop25,b
500,pop25,d
500,pop25,a
500,pop25,e
