time,node,sf
100,pop25,a
100,pop25,d
100,pop25,e
100,pop25,b
100,pop25,c
100,pop41,b
100,pop41,a
100,pop41,c
100,pop51,e
100,pop51,b
100,pop51,a
100,pop51,c
100,pop27,d
100,pop27,b
100,pop2,a
100,pop2,c
100,pop4,c
200,pop25,a
200,pop25,b
200,pop25,c
200,pop41,a
200,pop41,b
200,pop41,c
200,pop41,d
200,pop41,e
200,pop51,b
200,pop51,c
200,pop51,d
200,pop51,e
200,pop51,a
200,pop27,d
200,pop27,b
200,pop27,c
200,pop19,a
200,pop19,b
200,pop30,b
200,pop30,c
200,pop16,b
300,pop25,e
300,pop25,b
300,pop25,a
300,pop25,c
300,pop41,b
300,pop41,c
300,pop41,e
300,pop41,a
300,pop41,d
300,pop51,b
300,pop51,a
300,pop51,c
300,pop51,d
300,pop51,e
300,pop27,a
300,pop19,a
400,pop25,d
400,pop25,e
400,pop25,a
400,pop25,c
400,pop41,b
400,pop41,c
400,pop41,a
400,pop51,b
400,pop51,a
400,pop51,c
400,pop51,d
400,pop51,e
400,pop27,a
400,pop27,c
400,pop27,e
400,pop27,d
400,pop2,c
400,pop30,a
400,pop30,c
400,pop0,b
400,pop49,e
500,pop25,b
500,pop25,c
500,pop25,a
500,pop25,d
500,pop25,e
500,pop41,e
500,pop41,a
500,pop41,b
500,pop41,c
500,pop41,d
500,pop51,b
500,pop51,a
500,pop51,c
500,pop51,d
500,pop51,e
500,pop2,c
500,pop12,c
500,pop19,c
500,pop30,d
500,pop30,e
500,pop15,b
500,pop15,c
600,pop25,d
600,pop25,a
600,pop25,c
600,pop25,e
600,pop25,b
600,pop41,b
600,pop41,c
600,pop41,a
600,pop41,d
600,pop41,e
600,pop51,b
600,pop51,a
600,pop51,e
600,pop51,c
600,pop27,e
600,pop27,d
600,pop27,a
600,pop27,b
600,pop19,a
600,pop19,b
600,pop19,c
600,pop7,a
600,pop42,c
700,pop25,b
700,pop25,a
700,pop25,c
700,pop25,d
700,pop25,e
700,pop41,b
700,pop41,a
700,pop41,c
700,pop41,d
700,pop51,d
700,pop51,e
700,pop51,a
700,pop51,b
700,pop51,c
700,pop27,c
700,pop27,d
800,pop25,c
800,pop25,d
800,pop25,b
800,pop25,a
800,pop41,c
800,pop41,d
800,pop41,e
800,pop41,b
800,pop41,a
800,pop51,b
800,pop51,c
800,pop51,e
800,pop51,a
800,pop27,c
800,pop27,d
800,pop27,e
800,pop27,b
800,pop46,a
800,pop2,a
800,pop19,c
900,pop25,c
900,pop25,d
900,pop25,a
900,pop25,b
900,pop25,e
900,pop41,b
900,pop41,c
900,pop41,a
900,pop41,d
900,pop51,a
900,pop51,c
900,pop51,b
900,pop51,d
900,pop27,a
900,pop27,b
900,pop27,c
900,pop32,c
900,pop2,b
900,pop12,b
900,pop12,c
900,pop31,e
900,pop19,a
900,pop19,c
1000.0,pop25,a
1000.0,pop25,b
1000.0,pop25,c
1000.0,pop41,a
1000.0,pop41,c
1000.0,pop41,b
1000.0,pop41,d
1000.0,pop41,e
1000.0,pop51,c
1000.0,pop51,a
1000.0,pop51,b
1000.0,pop27,c
1000.0,pop27,a
