time,node,sf
100,pop12,d
100,pop12,a
100,pop12,b
100,pop12,e
100,pop26,a
100,pop26,b
100,pop26,c
100,pop31,b
100,pop31,a
100,pop31,d
100,pop31,c
100,pop44,b
100,pop44,a
100,pop44,d
100,pop44,c
100,pop44,e
100,pop59,a
100,pop59,b
100,pop59,c
100,pop59,d
100,pop59,e
100,pop60,b
100,pop60,a
100,pop60,c
100,pop60,d
100,pop60,e
100,pop61,b
100,pop61,d
100,pop61,c
100,pop61,a
100,pop66,a
100,pop66,d
100,pop66,b
100,pop66,e
100,pop66,c
100,pop75,a
100,pop75,d
100,pop75,b
100,pop75,c
100,pop75,e
100,pop77,d
100,pop77,e
100,pop77,a
100,pop77,b
100,pop77,c
100,pop93,d
100,pop93,b
100,pop93,a
100,pop93,c
100,pop93,e
100,pop95,d
100,pop95,e
100,pop95,b
100,pop95,c
100,pop101,b
100,pop101,a
100,pop101,c
100,pop101,d
100,pop105,a
100,pop105,b
100,pop105,c
100,pop105,d
100,pop105,e
100,pop106,b
100,pop106,a
100,pop106,d
100,pop106,e
100,pop106,c
100,pop112,d
100,pop112,e
100,pop112,b
100,pop112,a
100,pop112,c
100,pop119,d
100,pop119,c
100,pop119,b
100,pop123,a
100,pop123,b
100,pop123,c
100,pop123,d
100,pop123,e
100,pop81,a
100,pop81,d
100,pop81,b
100,pop81,e
100,pop81,c
100,pop129,a
100,pop129,b
100,pop129,d
100,pop129,e
100,pop129,c
100,pop120,d
100,pop120,b
100,pop120,e
100,pop120,a
100,pop120,c
100,pop15,d
100,pop15,e
100,pop15,a
100,pop15,b
100,pop15,c
100,pop6,a
100,pop6,b
100,pop6,c
100,pop6,d
100,pop73,b
100,pop73,a
100,pop73,c
100,pop107,d
100,pop107,e
100,pop107,a
100,pop107,b
100,pop107,c
100,pop132,d
100,pop132,e
100,pop132,b
100,pop132,a
100,pop132,c
100,pop109,b
100,pop109,a
100,pop109,c
100,pop144,a
100,pop144,b
100,pop144,c
100,pop144,d
100,pop144,e
100,pop0,a
100,pop0,b
100,pop0,c
100,pop146,b
100,pop146,a
100,pop146,d
100,pop146,c
100,pop146,e
100,pop104,d
100,pop104,e
100,pop104,b
100,pop104,c
100,pop104,a
100,pop33,e
100,pop33,a
100,pop33,c
100,pop33,d
100,pop33,b
100,pop117,e
100,pop117,b
100,pop117,c
100,pop117,a
100,pop117,d
100,pop122,b
100,pop122,a
100,pop122,d
100,pop100,a
100,pop100,e
100,pop100,b
100,pop100,c
100,pop141,a
100,pop141,b
100,pop141,c
100,pop72,a
100,pop72,c
100,pop72,e
100,pop72,b
100,pop32,a
100,pop32,d
100,pop32,c
100,pop32,e
100,pop32,b
100,pop27,b
100,pop27,a
100,pop27,d
100,pop27,c
100,pop94,a
100,pop94,b
100,pop94,c
100,pop94,d
100,pop94,e
100,pop137,b
100,pop137,d
100,pop137,e
100,pop69,d
100,pop69,b
100,pop138,a
100,pop138,b
100,pop138,e
100,pop138,c
100,pop108,b
100,pop108,c
100,pop108,d
100,pop124,c
100,pop124,b
100,pop124,a
100,pop124,e
100,pop40,a
100,pop40,c
100,pop40,b
100,pop40,e
100,pop40,d
100,pop71,c
100,pop34,c
100,pop34,a
100,pop87,c
100,pop87,e
100,pop87,d
100,pop87,a
100,pop87,b
100,pop145,c
100,pop145,a
100,pop145,b
100,pop145,e
100,pop103,a
100,pop103,b
100,pop103,c
100,pop103,e
100,pop58,a
100,pop3,a
100,pop3,c
100,pop3,b
100,pop97,b
100,pop133,d
100,pop133,e
100,pop21,b
100,pop21,a
100,pop21,c
100,pop74,b
100,pop74,c
100,pop18,c
100,pop18,a
200,pop12,d
200,pop12,a
200,pop12,b
200,pop12,e
200,pop26,a
200,pop26,b
200,pop26,c
200,pop26,d
200,pop26,e
200,pop31,b
200,pop31,a
200,pop31,d
200,pop31,c
200,pop44,b
200,pop44,a
200,pop44,d
200,pop44,c
200,pop44,e
200,pop59,a
200,pop59,b
200,pop59,c
200,pop59,d
200,pop59,e
200,pop60,b
200,pop60,a
200,pop60,c
200,pop60,d
200,pop60,e
200,pop61,b
200,pop61,d
200,pop61,c
200,pop61,a
200,pop66,a
200,pop66,d
200,pop66,b
200,pop66,e
200,pop66,c
200,pop75,a
200,pop75,d
200,pop75,b
200,pop75,c
200,pop75,e
200,pop77,d
200,pop77,e
200,pop77,a
200,pop77,b
200,pop77,c
200,pop93,d
200,pop93,b
200,pop93,a
200,pop93,c
200,pop93,e
200,pop95,d
200,pop95,e
200,pop95,b
200,pop95,c
200,pop101,b
200,pop101,a
200,pop101,c
200,pop101,d
200,pop105,a
200,pop105,b
200,pop105,c
200,pop105,d
200,pop105,e
200,pop106,b
200,pop106,a
200,pop106,d
200,pop106,e
200,pop106,c
200,pop112,d
200,pop112,e
200,pop112,b
200,pop112,a
200,pop112,c
200,pop119,d
200,pop119,c
200,pop119,b
200,pop123,a
200,pop123,b
200,pop123,c
200,pop123,d
200,pop123,e
200,pop81,a
200,pop81,d
200,pop81,b
200,pop81,e
200,pop81,c
200,pop129,a
200,pop129,b
200,pop129,d
200,pop129,e
200,pop129,c
200,pop120,d
200,pop120,b
200,pop120,e
200,pop120,a
200,pop120,c
200,pop15,d
200,pop15,e
200,pop15,a
200,pop15,b
200,pop15,c
200,pop6,a
200,pop6,b
200,pop6,c
200,pop6,d
200,pop6,e
200,pop73,b
200,pop73,a
200,pop73,c
200,pop107,d
200,pop107,e
200,pop107,a
200,pop107,b
200,pop107,c
200,pop132,d
200,pop132,e
200,pop132,b
200,pop132,a
200,pop132,c
200,pop109,b
200,pop109,a
200,pop109,c
200,pop144,a
200,pop144,b
200,pop144,c
200,pop144,d
200,pop144,e
200,pop0,a
200,pop0,b
200,pop0,c
200,pop146,b
200,pop146,a
200,pop146,d
200,pop146,c
200,pop146,e
200,pop104,d
200,pop104,e
200,pop104,b
200,pop104,c
200,pop104,a
200,pop33,e
200,pop33,a
200,pop33,c
200,pop33,d
200,pop33,b
200,pop117,e
200,pop117,b
200,pop117,c
200,pop117,a
200,pop117,d
200,pop122,b
200,pop122,a
200,pop122,d
200,pop100,a
200,pop100,e
200,pop100,b
200,pop100,c
200,pop141,a
200,pop141,b
200,pop141,c
200,pop72,a
200,pop72,c
200,pop72,e
200,pop72,b
200,pop72,d
200,pop32,a
200,pop32,d
200,pop32,c
200,pop32,e
200,pop32,b
200,pop27,b
200,pop27,a
200,pop27,d
200,pop27,c
200,pop94,a
200,pop94,b
200,pop94,c
200,pop94,d
200,pop94,e
200,pop137,b
200,pop137,d
200,pop137,e
200,pop137,a
200,pop69,d
200,pop69,b
200,pop69,a
200,pop69,e
200,pop138,a
200,pop138,b
200,pop138,e
200,pop138,c
200,pop108,b
200,pop108,c
200,pop108,d
200,pop124,c
200,pop124,b
200,pop124,a
200,pop124,e
200,pop40,a
200,pop40,c
200,pop40,b
200,pop40,e
200,pop40,d
200,pop71,c
200,pop34,c
200,pop34,a
200,pop87,c
200,pop87,e
200,pop87,d
200,pop87,a
200,pop87,b
200,pop145,c
200,pop145,a
200,pop145,b
200,pop145,e
200,pop145,d
200,pop103,a
200,pop103,b
200,pop103,c
200,pop103,e
200,pop58,a
200,pop3,a
200,pop3,c
200,pop3,b
200,pop3,e
200,pop97,b
200,pop97,d
200,pop97,a
200,pop133,d
200,pop133,e
200,pop133,a
200,pop21,b
200,pop21,a
200,pop21,c
200,pop74,b
200,pop74,c
200,pop18,c
200,pop18,a
200,pop46,d
200,pop46,a
300,pop12,d
300,pop12,a
300,pop12,b
300,pop12,e
300,pop26,a
300,pop26,b
300,pop26,c
300,pop26,d
300,pop26,e
300,pop31,b
300,pop31,a
300,pop31,d
300,pop31,c
300,pop44,b
300,pop44,a
300,pop44,d
300,pop44,c
300,pop44,e
300,pop59,a
300,pop59,b
300,pop59,c
300,pop59,d
300,pop59,e
300,pop60,b
300,pop60,a
300,pop60,c
300,pop60,d
300,pop60,e
300,pop61,b
300,pop61,d
300,pop61,c
300,pop61,a
300,pop66,a
300,pop66,d
300,pop66,b
300,pop66,e
300,pop66,c
300,pop75,a
300,pop75,d
300,pop75,b
300,pop75,c
300,pop75,e
300,pop77,d
300,pop77,e
300,pop77,a
300,pop77,b
300,pop77,c
300,pop93,d
300,pop93,b
300,pop93,a
300,pop93,c
300,pop93,e
300,pop95,d
300,pop95,e
300,pop95,b
300,pop95,c
300,pop95,a
300,pop101,b
300,pop101,a
300,pop101,c
300,pop101,d
300,pop105,a
300,pop105,b
300,pop105,c
300,pop105,d
300,pop105,e
300,pop106,b
300,pop106,a
300,pop106,d
300,pop106,e
300,pop106,c
300,pop112,d
300,pop112,e
300,pop112,b
300,pop112,a
300,pop112,c
300,pop119,d
300,pop119,c
300,pop119,b
300,pop123,a
300,pop123,b
300,pop123,c
300,pop123,d
300,pop123,e
300,pop81,a
300,pop81,d
300,pop81,b
300,pop81,e
300,pop81,c
300,pop129,a
