time,node,sf
100,pop5,b
100,pop5,d
100,pop5,a
100,pop5,e
100,pop5,c
100,pop16,a
100,pop16,b
100,pop16,c
100,pop16,d
100,pop16,e
100,pop17,b
100,pop17,a
100,pop17,d
100,pop17,c
100,pop28,b
100,pop28,a
100,pop28,c
100,pop28,d
100,pop28,e
100,pop32,d
100,pop32,a
100,pop32,b
100,pop32,c
100,pop32,e
100,pop40,a
100,pop40,b
100,pop40,c
100,pop40,d
100,pop40,e
100,pop41,d
100,pop41,e
100,pop41,a
100,pop41,b
100,pop41,c
100,pop50,c
100,pop50,e
100,pop50,d
100,pop50,b
100,pop50,a
100,pop4,b
100,pop4,a
100,pop4,d
100,pop4,c
100,pop4,e
100,pop25,a
100,pop25,d
100,pop25,e
100,pop31,a
100,pop31,c
100,pop31,e
100,pop31,b
100,pop55,b
100,pop55,c
100,pop55,a
100,pop43,b
100,pop43,e
100,pop43,a
100,pop43,c
100,pop33,d
100,pop33,a
100,pop33,b
100,pop33,c
100,pop23,d
100,pop23,e
100,pop51,e
100,pop51,a
100,pop51,b
100,pop51,c
100,pop36,a
100,pop36,b
100,pop30,c
100,pop37,b
100,pop37,a
100,pop10,b
100,pop10,d
100,pop53,e
100,pop53,c
100,pop53,a
100,pop52,c
200,pop5,b
200,pop5,d
200,pop5,a
200,pop5,e
200,pop5,c
200,pop16,a
200,pop16,b
200,pop16,c
200,pop16,d
200,pop16,e
200,pop17,b
200,pop17,a
200,pop17,d
200,pop17,c
200,pop28,b
200,pop28,a
200,pop28,c
200,pop28,d
200,pop28,e
200,pop32,d
200,pop32,a
200,pop32,b
200,pop32,c
200,pop32,e
200,pop40,a
200,pop40,b
200,pop40,c
200,pop40,d
200,pop40,e
200,pop41,d
200,pop41,e
200,pop41,a
200,pop41,b
200,pop41,c
200,pop50,c
200,pop50,e
200,pop50,d
200,pop50,b
200,pop50,a
200,pop4,b
200,pop4,a
200,pop4,d
200,pop4,c
200,pop4,e
200,pop25,a
200,pop25,d
200,pop25,e
200,pop31,a
200,pop31,c
200,pop31,e
200,pop31,b
200,pop55,b
200,pop55,c
200,pop55,a
200,pop43,b
200,pop43,e
200,pop43,a
200,pop43,c
200,pop33,d
200,pop33,a
200,pop33,b
200,pop33,c
200,pop23,d
200,pop23,e
200,pop23,a
200,pop23,c
200,pop51,e
200,pop51,a
200,pop51,b
200,pop51,c
200,pop36,a
200,pop36,b
200,pop36,e
200,pop36,d
200,pop30,c
200,pop37,b
200,pop37,a
200,pop10,b
200,pop10,d
200,pop10,c
200,pop10,a
200,pop53,e
200,pop53,c
200,pop53,a
200,pop53,b
200,pop52,c
200,pop52,e
200,pop21,c
200,pop42,c
200,pop42,b
200,pop27,b
200,pop3,d
200,pop14,c
200,pop9,a
200,pop19,c
300,pop5,b
300,pop5,d
300,pop5,a
300,pop5,e
300,pop5,c
300,pop16,a
300,pop16,b
300,pop16,c
300,pop16,d
300,pop16,e
300,pop17,b
300,pop17,a
300,pop17,d
300,pop17,c
300,pop28,b
300,pop28,a
300,pop28,c
300,pop28,d
300,pop28,e
300,pop32,d
300,pop32,a
300,pop32,b
300,pop32,c
300,pop32,e
300,pop40,a
300,pop40,b
300,pop40,c
300,pop40,d
300,pop40,e
300,pop41,d
300,pop41,e
300,pop41,a
300,pop41,b
300,pop41,c
300,pop50,c
300,pop50,e
300,pop50,d
300,pop50,b
300,pop50,a
300,pop4,b
300,pop4,a
300,pop4,d
300,pop4,c
300,pop4,e
300,pop25,a
300,pop25,d
300,pop25,e
300,pop31,a
300,pop31,c
300,pop31,e
300,pop31,b
300,pop55,b
300,pop55,c
300,pop55,a
300,pop43,b
300,pop43,e
300,pop43,a
300,pop43,c
300,pop33,d
300,pop33,a
300,pop33,b
300,pop33,c
300,pop23,d
300,pop23,e
300,pop23,a
300,pop23,c
300,pop51,e
300,pop51,a
300,pop51,b
300,pop51,c
300,pop36,a
300,pop36,b
300,pop36,e
300,pop36,d
300,pop30,c
300,pop37,b
300,pop37,a
300,pop10,b
300,pop10,d
300,pop10,c
300,pop10,a
300,pop53,e
300,pop53,c
300,pop53,a
300,pop53,b
300,pop52,c
300,pop52,e
300,pop21,c
300,pop42,c
300,pop42,b
300,pop27,b
300,pop3,d
300,pop14,c
300,pop9,a
300,pop9,b
300,pop19,c
300,pop26,a
300,pop11,a
300,pop29,c
300,pop24,b
400,pop5,b
400,pop5,d
400,pop5,a
400,pop5,e
400,pop5,c
400,pop16,a
400,pop16,b
400,pop16,c
400,pop16,d
400,pop16,e
400,pop17,b
400,pop17,a
400,pop17,d
400,pop17,c
400,pop28,b
400,pop28,a
400,pop28,c
400,pop28,d
400,pop28,e
400,pop32,d
400,pop32,a
400,pop32,b
400,pop32,c
400,pop32,e
400,pop40,a
400,pop40,b
400,pop40,c
400,pop40,d
400,pop40,e
400,pop41,d
400,pop41,e
400,pop41,a
400,pop41,b
400,pop41,c
400,pop50,c
400,pop50,e
400,pop50,d
400,pop50,b
400,pop50,a
400,pop4,b
400,pop4,a
400,pop4,d
400,pop4,c
400,pop4,e
400,pop25,a
400,pop25,d
400,pop25,e
400,pop31,a
400,pop31,c
400,pop31,e
400,pop31,b
400,pop55,b
400,pop55,c
400,pop55,a
400,pop43,b
400,pop43,e
400,pop43,a
400,pop43,c
400,pop33,d
400,pop33,a
400,pop33,b
400,pop33,c
400,pop23,d
400,pop23,e
400,pop23,a
400,pop23,c
400,pop51,e
400,pop51,a
400,pop51,b
400,pop51,c
400,pop36,a
400,pop36,b
400,pop36,e
400,pop36,d
400,pop30,c
400,pop37,b
400,pop37,a
400,pop10,b
400,pop10,d
400,pop10,c
400,pop10,a
400,pop53,e
400,pop53,c
400,pop53,a
400,pop53,b
400,pop52,c
400,pop52,e
400,pop21,c
400,pop42,c
400,pop42,b
400,pop27,b
400,pop3,d
400,pop14,c
400,pop9,a
400,pop9,b
400,pop19,c
400,pop26,a
400,pop11,a
400,pop29,c
400,pop24,b
400,pop22,e
500,pop5,b
500,pop5,d
500,pop5,a
500,pop5,e
500,pop5,c
500,pop16,a
500,pop16,b
500,pop16,c
500,pop16,d
500,pop16,e
500,pop17,b
500,pop17,a
500,pop17,d
500,pop17,c
500,pop17,e
500,pop28,b
500,pop28,a
500,pop28,c
500,pop28,d
500,pop28,e
500,pop32,d
500,pop32,a
500,pop32,b
500,pop32,c
500,pop32,e
500,pop40,a
500,pop40,b
500,pop40,c
500,pop40,d
500,pop40,e
500,pop41,d
500,pop41,e
500,pop41,a
500,pop41,b
500,pop41,c
500,pop50,c
500,pop50,e
500,pop50,d
500,pop50,b
500,pop50,a
500,pop4,b
500,pop4,a
500,pop4,d
500,pop4,c
500,pop4,e
500,pop25,a
500,pop25,d
500,pop25,e
500,pop31,a
500,pop31,c
500,pop31,e
500,pop31,b
500,pop55,b
500,pop55,c
500,pop55,a
500,pop43,b
500,pop43,e
500,pop43,a
500,pop43,c
500,pop33,d
500,pop33,a
500,pop33,b
500,pop33,c
500,pop23,d
500,pop23,e
500,pop23,a
500,pop23,c
500,pop51,e
500,pop51,a
500,pop51,b
500,pop51,c
500,pop36,a
500,pop36,b
500,pop36,e
500,pop36,d
500,pop30,c
500,pop37,b
500,pop37,a
500,pop10,b
500,pop10,d
500,pop10,c
500,pop10,a
500,pop53,e
500,pop53,c
500,pop53,a
500,pop53,b
500,pop53,d
500,pop52,c
500,pop52,e
500,pop21,c
500,pop42,c
500,pop42,b
500,pop27,b
500,pop3,d
500,pop14,c
500,pop9,a
500,pop9,b
500,pop19,c
500,pop26,a
500,pop11,a
500,pop29,c
500,pop24,b
500,pop22,e
600,pop5,b
600,pop5,d
600,pop5,a
600,pop5,e
600,pop5,c
600,pop16,a
600,pop16,b
600,pop16,c
600,pop16,d
600,pop16,e
600,pop17,b
600,pop17,a
600,pop17,d
600,pop17,c
600,pop17,e
600,pop28,b
600,pop28,a
600,pop28,c
600,pop28,d
600,pop28,e
600,pop32,d
600,pop32,a
600,pop32,b
600,pop32,c
600,pop32,e
600,pop40,a
600,pop40,b
600,pop40,c
600,pop40,d
600,pop40,e
600,pop41,d
600,pop41,e
600,pop41,a
600,pop41,b
600,pop41,c
600,pop50,c
600,pop50,e
600,pop50,d
600,pop50,b
600,pop50,a
600,pop4,b
600,pop4,a
600,pop4,d
600,pop4,c
600,pop4,e
600,pop25,a
600,pop25,d
600,pop25,e
600,pop31,a
600,pop31,c
600,pop31,e
600,pop31,b
600,pop55,b
600,pop55,c
600,pop55,a
600,pop55,d
600,pop43,b
600,pop43,e
600,pop43,a
600,pop43,c
600,pop33,d
600,pop33,a
600,pop33,b
600,pop33,c
600,pop23,d
600,pop23,e
600,pop23,a
600,pop23,c
600,pop23,b
600,pop51,e
600,pop51,a
600,pop51,b
600,pop51,c
600,pop36,a
600,pop36,b
600,pop36,e
600,pop36,d
600,pop30,c
600,pop37,b
600,pop37,a
600,pop10,b
600,pop10,d
600,pop10,c
600,pop10,a
600,pop53,e
600,pop53,c
600,pop53,a
600,pop53,b
600,pop53,d
600,pop52,c
600,pop52,e
600,pop21,c
600,pop42,c
600,pop42,b
600,pop27,b
600,pop3,d
600,pop14,c
600,pop9,a
600,pop9,b
600,pop19,c
600,pop26,a
600,pop11,a
600,pop29,c
600,pop24,b
600,pop24,a
600,pop22,e
600,pop47,e
700,pop5,b
700,pop5,d
700,pop5,a
700,pop5,e
700,pop5,c
700,pop16,a
700,pop16,b
700,pop16,c
700,pop16,d
700,pop16,e
700,pop17,b
700,pop17,a
700,pop17,d
700,pop17,c
700,pop17,e
700,pop28,b
700,pop28,a
700,pop28,c
700,pop28,d
700,pop28,e
700,pop32,d
700,pop32,a
700,pop32,b
700,pop32,c
700,pop32,e
700,pop40,a
700,pop40,b
700,pop40,c
700,pop40,d
700,pop40,e
700,pop41,d
700,pop41,e
700,pop41,a
700,pop41,b
700,pop41,c
700,pop50,c
700,pop50,e
700,pop50,d
700,pop50,b
700,pop50,a
700,pop4,b
700,pop4,a
700,pop4,d
700,pop4,c
700,pop4,e
700,pop25,a
700,pop25,d
700,pop25,e
700,pop31,a
700,pop31,c
700,pop31,e
700,pop31,b
700,pop55,b
700,pop55,c
700,pop55,a
700,pop55,d
700,pop43,b
700,pop43,e
700,pop43,a
700,pop43,c
700,pop33,d
700,pop33,a
700,pop33,b
700,pop33,c
700,pop23,d
700,pop23,e
700,pop23,a
700,pop23,c
700,pop23,b
700,pop51,e
700,pop51,a
700,pop51,b
700,pop51,c
700,pop36,a
700,pop36,b
700,pop36,e
700,pop36,d
700,pop30,c
700,pop37,b
700,pop37,a
700,pop10,b
700,pop10,d
700,pop10,c
700,pop10,a
700,pop53,e
700,pop53,c
700,pop53,a
700,pop53,b
700,pop53,d
700,pop52,c
700,pop52,e
700,pop21,c
700,pop42,c
700,pop42,b
700,pop27,b
700,pop3,d
700,pop14,c
700,pop14,e
700,pop9,a
700,pop9,b
700,pop19,c
700,pop26,a
700,pop11,a
700,pop29,c
700,pop24,b
700,pop24,a
700,pop22,e
700,pop47,e
800,pop5,b
800,pop5,d
800,pop5,a
800,pop5,e
800,pop5,c
800,pop16,a
800,pop16,b
800,pop16,c
800,pop16,d
800,pop16,e
800,pop17,b
800,pop17,a
800,pop17,d
800,pop17,c
800,pop17,e
800,pop28,b
800,pop28,a
800,pop28,c
800,pop28,d
800,pop28,e
800,pop32,d
800,pop32,a
800,pop32,b
800,pop32,c
800,pop32,e
800,pop40,a
800,pop40,b
800,pop40,c
800,pop40,d
800,pop40,e
800,pop41,d
800,pop41,e
800,pop41,a
800,pop41,b
800,pop41,c
800,pop50,c
800,pop50,e
800,pop50,d
800,pop50,b
800,pop50,a
800,pop4,b
800,pop4,a
800,pop4,d
800,pop4,c
800,pop4,e
800,pop25,a
800,pop25,d
800,pop25,e
800,pop31,a
800,pop31,c
800,pop31,e
800,pop31,b
800,pop55,b
800,pop55,c
800,pop55,a
800,pop55,d
800,pop43,b
800,pop43,e
800,pop43,a
800,pop43,c
800,pop43,d
800,pop33,d
800,pop33,a
800,pop33,b
800,pop33,c
800,pop23,d
800,pop23,e
800,pop23,a
800,pop23,c
800,pop23,b
800,pop51,e
800,pop51,a
800,pop51,b
800,pop51,c
800,pop36,a
800,pop36,b
800,pop36,e
800,pop36,d
800,pop30,c
800,pop37,b
800,pop37,a
800,pop10,b
800,pop10,d
800,pop10,c
800,pop10,a
800,pop53,e
800,pop53,c
800,pop53,a
800,pop53,b
800,pop53,d
800,pop52,c
800,pop52,e
800,pop21,c
800,pop42,c
800,pop42,b
800,pop42,a
800,pop27,b
800,pop3,d
800,pop14,c
800,pop14,e
800,pop9,a
800,pop9,b
800,pop19,c
800,pop26,a
800,pop11,a
800,pop11,d
800,pop29,c
800,pop24,b
800,pop24,a
800,pop22,e
800,pop47,e
900,pop5,b
900,pop5,d
900,pop5,a
900,pop5,e
900,pop5,c
900,pop16,a
900,pop16,b
900,pop16,c
900,pop16,d
900,pop16,e
900,pop17,b
900,pop17,a
900,pop17,d
900,pop17,c
900,pop17,e
900,pop28,b
900,pop28,a
900,pop28,c
900,pop28,d
900,pop28,e
900,pop32,d
900,pop32,a
900,pop32,b
900,pop32,c
900,pop32,e
900,pop40,a
900,pop40,b
900,pop40,c
900,pop40,d
900,pop40,e
900,pop41,d
900,pop41,e
900,pop41,a
900,pop41,b
900,pop41,c
900,pop50,c
900,pop50,e
900,pop50,d
900,pop50,b
900,pop50,a
900,pop4,b
900,pop4,a
900,pop4,d
900,pop4,c
900,pop4,e
900,pop25,a
900,pop25,d
900,pop25,e
900,pop31,a
900,pop31,c
900,pop31,e
900,pop31,b
900,pop55,b
900,pop55,c
900,pop55,a
900,pop55,d
900,pop43,b
900,pop43,e
900,pop43,a
900,pop43,c
900,pop43,d
900,pop33,d
900,pop33,a
900,pop33,b
900,pop33,c
900,pop23,d
900,pop23,e
900,pop23,a
900,pop23,c
900,pop23,b
900,pop51,e
900,pop51,a
900,pop51,b
900,pop51,c
