time,node,sf
100,pop0,a
100,pop0,b
100,pop0,c
100,pop0,d
100,pop0,e
100,pop25,b
100,pop25,c
100,pop25,d
100,pop25,e
100,pop25,a
100,pop55,a
100,pop55,b
100,pop55,c
100,pop55,d
100,pop55,e
100,pop51,a
100,pop51,b
100,pop51,c
100,pop51,d
100,pop51,e
100,pop43,a
100,pop43,c
100,pop43,e
100,pop43,d
100,pop43,b
100,pop1,a
100,pop1,b
100,pop1,c
100,pop1,e
100,pop1,d
100,pop34,e
100,pop34,a
100,pop34,c
100,pop34,b
100,pop38,b
100,pop38,a
100,pop56,d
100,pop56,e
100,pop48,b
100,pop48,c
100,pop23,a
100,pop23,b
100,pop23,c
100,pop22,b
100,pop22,c
100,pop21,c
100,pop46,b
200,pop0,a
200,pop0,b
200,pop0,c
200,pop0,d
200,pop25,a
200,pop25,b
200,pop25,e
200,pop25,c
200,pop25,d
200,pop55,d
200,pop55,b
200,pop55,c
200,pop55,e
200,pop55,a
200,pop51,a
200,pop51,e
200,pop51,b
200,pop51,c
200,pop51,d
200,pop43,e
200,pop43,a
200,pop43,b
200,pop43,d
200,pop43,c
200,pop1,a
200,pop1,c
200,pop1,e
200,pop1,b
200,pop34,c
200,pop34,d
200,pop34,e
200,pop38,a
200,pop56,d
200,pop56,a
200,pop56,e
200,pop56,c
200,pop56,b
200,pop48,c
200,pop48,e
200,pop23,c
200,pop4,b
200,pop4,a
200,pop4,c
200,pop54,c
200,pop22,a
200,pop21,b
200,pop46,c
200,pop7,b
200,pop7,a
200,pop7,c
300,pop0,d
300,pop0,e
300,pop0,b
300,pop0,a
300,pop25,b
300,pop25,a
300,pop25,c
300,pop55,b
300,pop55,a
300,pop55,c
300,pop55,e
300,pop55,d
300,pop51,a
300,pop51,d
300,pop51,e
300,pop51,b
300,pop43,a
300,pop43,b
300,pop43,d
300,pop43,c
300,pop1,a
300,pop1,c
300,pop1,b
300,pop1,d
300,pop1,e
300,pop34,d
300,pop34,e
300,pop34,b
300,pop38,c
300,pop38,e
300,pop56,c
300,pop56,a
300,pop56,d
300,pop56,b
