time,node,sf
100,pop3,b
100,pop3,c
100,pop3,a
100,pop3,d
100,pop3,e
100,pop15,b
100,pop15,a
100,pop15,c
100,pop15,d
100,pop15,e
100,pop28,b
100,pop28,a
100,pop28,c
100,pop28,d
100,pop31,c
100,pop31,b
100,pop31,d
100,pop31,a
100,pop31,e
100,pop33,c
100,pop33,e
100,pop33,a
100,pop33,b
100,pop45,c
100,pop45,a
100,pop45,b
100,pop45,d
100,pop46,a
100,pop46,d
100,pop46,c
100,pop46,e
100,pop48,b
100,pop48,a
100,pop48,e
100,pop48,c
100,pop53,a
100,pop53,d
100,pop53,e
100,pop53,b
100,pop57,b
100,pop57,c
100,pop57,a
100,pop61,b
100,pop61,a
100,pop61,d
100,pop66,b
100,pop66,a
100,pop66,c
100,pop66,d
100,pop66,e
100,pop78,c
100,pop78,d
100,pop78,a
100,pop78,b
100,pop78,e
100,pop89,a
100,pop89,c
100,pop89,d
100,pop89,e
100,pop89,b
100,pop90,d
100,pop90,e
100,pop90,a
100,pop90,b
100,pop94,b
100,pop94,e
100,pop94,c
100,pop94,d
100,pop94,a
100,pop102,b
100,pop102,e
100,pop102,c
100,pop102,a
100,pop102,d
100,pop109,b
100,pop109,c
100,pop109,d
100,pop109,e
100,pop116,b
100,pop116,c
100,pop116,a
100,pop116,d
100,pop116,e
100,pop121,a
100,pop121,b
100,pop121,c
100,pop121,e
100,pop121,d
100,pop126,b
100,pop126,a
100,pop126,d
100,pop127,a
100,pop127,b
100,pop127,d
100,pop127,c
100,pop127,e
100,pop136,d
100,pop136,e
100,pop136,b
100,pop136,a
100,pop144,b
100,pop144,a
100,pop144,c
100,pop144,d
100,pop144,e
100,pop118,b
100,pop118,d
100,pop76,b
100,pop76,c
100,pop76,a
100,pop76,d
100,pop112,a
100,pop112,b
100,pop112,c
100,pop112,d
100,pop95,b
100,pop95,c
100,pop95,d
100,pop95,e
100,pop95,a
100,pop133,c
100,pop133,a
100,pop133,b
100,pop133,d
100,pop140,a
100,pop140,b
100,pop140,c
100,pop140,d
100,pop140,e
100,pop124,a
100,pop124,c
100,pop124,d
100,pop124,e
100,pop124,b
100,pop132,b
100,pop132,a
100,pop132,c
100,pop132,d
100,pop132,e
100,pop113,a
100,pop113,d
100,pop101,b
100,pop101,c
100,pop101,a
100,pop101,d
100,pop101,e
100,pop131,a
100,pop131,c
100,pop131,e
100,pop131,d
100,pop131,b
100,pop58,a
100,pop58,d
100,pop58,b
100,pop58,e
100,pop24,b
100,pop24,a
100,pop24,d
100,pop24,e
100,pop70,e
100,pop70,b
100,pop70,a
100,pop70,c
100,pop70,d
100,pop50,e
100,pop19,e
100,pop19,a
100,pop19,b
100,pop65,b
100,pop65,a
100,pop65,c
100,pop91,c
100,pop91,d
100,pop44,e
100,pop79,c
100,pop79,b
100,pop134,d
100,pop34,c
100,pop34,b
100,pop138,a
100,pop138,b
100,pop138,c
100,pop14,c
100,pop13,a
100,pop13,c
200,pop3,b
200,pop3,d
200,pop3,c
200,pop3,e
200,pop3,a
200,pop15,b
200,pop15,a
200,pop15,c
200,pop15,d
200,pop15,e
200,pop28,a
200,pop28,b
200,pop28,c
200,pop28,d
200,pop28,e
200,pop31,c
200,pop31,b
200,pop31,a
200,pop31,e
200,pop31,d
200,pop33,c
200,pop33,d
200,pop33,b
200,pop33,e
200,pop33,a
200,pop45,b
200,pop45,a
200,pop45,d
200,pop45,e
200,pop46,b
200,pop46,a
200,pop46,d
200,pop46,e
200,pop46,c
200,pop48,a
200,pop48,b
200,pop48,c
200,pop53,a
200,pop53,b
200,pop53,c
200,pop57,a
200,pop57,c
200,pop57,b
200,pop57,d
200,pop57,e
200,pop61,b
200,pop61,c
200,pop61,d
200,pop61,a
200,pop61,e
200,pop66,a
200,pop66,b
200,pop66,c
200,pop66,d
200,pop66,e
200,pop78,a
200,pop78,c
200,pop78,b
200,pop78,d
200,pop78,e
200,pop89,a
200,pop89,b
200,pop89,c
200,pop90,d
200,pop90,b
200,pop90,e
200,pop90,a
200,pop94,b
200,pop94,d
200,pop94,e
200,pop94,a
200,pop94,c
200,pop102,b
200,pop102,a
200,pop102,e
200,pop102,c
200,pop109,a
200,pop109,b
200,pop109,c
200,pop116,b
200,pop116,d
200,pop116,e
200,pop121,c
200,pop121,a
200,pop121,b
200,pop121,e
200,pop126,b
200,pop126,c
200,pop126,a
200,pop126,d
200,pop126,e
200,pop127,c
200,pop127,b
200,pop127,a
200,pop127,d
200,pop136,b
200,pop136,a
200,pop136,c
200,pop144,b
200,pop144,a
200,pop144,d
200,pop144,e
200,pop144,c
200,pop118,a
200,pop118,b
200,pop118,d
200,pop76,b
200,pop76,e
200,pop76,d
200,pop76,c
200,pop76,a
200,pop112,a
200,pop112,b
200,pop112,c
200,pop95,c
200,pop95,d
200,pop95,e
200,pop95,b
200,pop133,c
200,pop133,d
200,pop133,b
200,pop133,e
200,pop140,b
200,pop140,d
200,pop140,a
200,pop140,e
200,pop140,c
200,pop124,c
200,pop124,e
200,pop124,a
200,pop124,d
200,pop124,b
200,pop132,b
200,pop132,a
200,pop132,c
200,pop132,e
200,pop132,d
200,pop113,e
200,pop113,a
200,pop113,c
200,pop113,b
200,pop113,d
200,pop101,c
200,pop101,a
200,pop101,d
200,pop101,b
200,pop101,e
200,pop131,b
200,pop131,a
200,pop131,c
200,pop131,e
200,pop131,d
200,pop58,e
200,pop58,a
200,pop58,b
200,pop58,c
200,pop71,a
200,pop71,b
200,pop24,c
200,pop24,d
200,pop24,e
200,pop24,b
200,pop24,a
200,pop70,a
200,pop70,b
200,pop70,c
200,pop70,d
200,pop50,d
200,pop50,c
200,pop50,e
200,pop50,b
200,pop50,a
200,pop19,e
200,pop19,c
200,pop19,b
200,pop19,d
200,pop19,a
200,pop65,c
200,pop65,d
200,pop65,e
200,pop91,b
200,pop91,a
200,pop91,c
200,pop44,c
200,pop44,d
200,pop44,a
200,pop44,e
200,pop79,c
200,pop79,a
200,pop134,c
200,pop134,e
200,pop34,c
200,pop34,a
200,pop34,b
200,pop138,a
300,pop3,a
300,pop3,b
300,pop3,d
300,pop3,e
300,pop3,c
300,pop15,b
300,pop15,a
300,pop15,c
300,pop15,d
300,pop15,e
300,pop28,a
300,pop28,c
300,pop28,e
300,pop28,b
300,pop28,d
300,pop31,b
300,pop31,a
300,pop31,e
300,pop31,c
300,pop31,d
300,pop33,a
300,pop33,b
300,pop33,d
300,pop45,b
300,pop45,a
300,pop45,d
300,pop45,e
300,pop45,c
300,pop46,a
300,pop46,c
