time,node,sf
100,pop12,a
100,pop12,b
100,pop12,c
100,pop12,d
100,pop12,e
100,pop17,d
100,pop17,a
100,pop17,e
100,pop17,b
100,pop17,c
100,pop20,b
100,pop20,a
100,pop20,c
100,pop20,d
100,pop20,e
100,pop30,b
100,pop30,d
100,pop30,a
100,pop30,e
100,pop30,c
100,pop33,a
100,pop33,b
100,pop33,c
100,pop33,d
100,pop33,e
100,pop39,d
100,pop39,e
100,pop39,a
100,pop39,b
100,pop39,c
100,pop42,b
100,pop42,d
100,pop42,a
100,pop42,e
100,pop42,c
100,pop44,b
100,pop44,a
100,pop44,c
100,pop45,d
100,pop45,e
100,pop45,a
100,pop45,b
100,pop45,c
100,pop50,b
100,pop50,a
100,pop50,c
100,pop50,d
100,pop50,e
100,pop52,b
100,pop52,a
100,pop52,c
100,pop52,d
100,pop52,e
100,pop31,d
100,pop31,e
100,pop34,a
100,pop35,c
200,pop12,a
200,pop12,b
200,pop12,c
200,pop12,d
200,pop12,e
200,pop17,d
200,pop17,a
200,pop17,e
200,pop17,b
200,pop17,c
200,pop20,b
200,pop20,a
200,pop20,c
200,pop20,d
200,pop20,e
200,pop30,b
200,pop30,d
200,pop30,a
200,pop30,e
200,pop30,c
200,pop33,a
200,pop33,b
200,pop33,c
200,pop33,d
200,pop33,e
200,pop39,d
200,pop39,e
200,pop39,a
200,pop39,b
200,pop39,c
200,pop42,b
200,pop42,d
200,pop42,a
200,pop42,e
200,pop42,c
200,pop44,b
200,pop44,a
200,pop44,c
200,pop44,d
200,pop44,e
200,pop45,d
200,pop45,e
200,pop45,a
200,pop45,b
200,pop45,c
200,pop50,b
200,pop50,a
200,pop50,c
200,pop50,d
200,pop50,e
200,pop52,b
200,pop52,a
200,pop52,c
200,pop52,d
200,pop52,e
200,pop31,d
200,pop31,e
200,pop34,a
200,pop35,c
300,pop12,a
300,pop12,b
300,pop12,c
300,pop12,d
300,pop12,e
300,pop17,d
300,pop17,a
300,pop17,e
300,pop17,b
300,pop17,c
300,pop20,b
300,pop20,a
300,pop20,c
300,pop20,d
300,pop20,e
300,pop30,b
300,pop30,d
300,pop30,a
300,pop30,e
300,pop30,c
300,pop33,a
300,pop33,b
300,pop33,c
300,pop33,d
300,pop33,e
300,pop39,d
300,pop39,e
300,pop39,a
300,pop39,b
300,pop39,c
300,pop42,b
300,pop42,d
300,pop42,a
300,pop42,e
300,pop42,c
300,pop44,b
300,pop44,a
300,pop44,c
300,pop44,d
300,pop44,e
300,pop45,d
300,pop45,e
300,pop45,a
300,pop45,b
300,pop45,c
300,pop50,b
300,pop50,a
300,pop50,c
300,pop50,d
300,pop50,e
300,pop52,b
300,pop52,a
300,pop52,c
300,pop52,d
300,pop52,e
300,pop31,d
300,pop31,e
300,pop34,a
300,pop35,c
300,pop25,e
300,pop27,c
400,pop12,a
400,pop12,b
400,pop12,c
400,pop12,d
400,pop12,e
400,pop17,d
400,pop17,a
400,pop17,e
400,pop17,b
400,pop17,c
400,pop20,b
400,pop20,a
400,pop20,c
400,pop20,d
400,pop20,e
400,pop30,b
400,pop30,d
400,pop30,a
400,pop30,e
400,pop30,c
400,pop33,a
400,pop33,b
400,pop33,c
400,pop33,d
400,pop33,e
400,pop39,d
400,pop39,e
400,pop39,a
400,pop39,b
400,pop39,c
400,pop42,b
400,pop42,d
400,pop42,a
400,pop42,e
400,pop42,c
400,pop44,b
400,pop44,a
400,pop44,c
400,pop44,d
400,pop44,e
400,pop45,d
400,pop45,e
400,pop45,a
400,pop45,b
400,pop45,c
400,pop50,b
400,pop50,a
400,pop50,c
400,pop50,d
400,pop50,e
400,pop52,b
400,pop52,a
400,pop52,c
400,pop52,d
400,pop52,e
400,pop31,d
400,pop31,e
400,pop34,a
400,pop35,c
400,pop25,e
400,pop27,c
400,pop38,d
400,pop38,e
500,pop12,a
500,pop12,b
500,pop12,c
500,pop12,d
500,pop12,e
500,pop17,d
500,pop17,a
500,pop17,e
500,pop17,b
500,pop17,c
500,pop20,b
500,pop20,a
500,pop20,c
500,pop20,d
500,pop20,e
500,pop30,b
500,pop30,d
500,pop30,a
500,pop30,e
500,pop30,c
500,pop33,a
500,pop33,b
500,pop33,c
500,pop33,d
500,pop33,e
500,pop39,d
500,pop39,e
500,pop39,a
500,pop39,b
500,pop39,c
500,pop42,b
500,pop42,d
500,pop42,a
500,pop42,e
500,pop42,c
500,pop44,b
500,pop44,a
500,pop44,c
500,pop44,d
500,pop44,e
500,pop45,d
500,pop45,e
500,pop45,a
500,pop45,b
500,pop45,c
500,pop50,b
500,pop50,a
500,pop50,c
500,pop50,d
500,pop50,e
500,pop52,b
500,pop52,a
500,pop52,c
500,pop52,d
500,pop52,e
500,pop31,d
500,pop31,e
500,pop34,a
500,pop34,b
500,pop35,c
500,pop25,e
500,pop27,c
500,pop38,d
500,pop38,e
500,pop53,a
600,pop12,a
600,pop12,b
600,pop12,c
600,pop12,d
600,pop12,e
600,pop17,d
600,pop17,a
600,pop17,e
600,pop17,b
600,pop17,c
600,pop20,b
600,pop20,a
600,pop20,c
600,pop20,d
600,pop20,e
600,pop30,b
600,pop30,d
600,pop30,a
600,pop30,e
600,pop30,c
600,pop33,a
600,pop33,b
600,pop33,c
600,pop33,d
600,pop33,e
600,pop39,d
600,pop39,e
600,pop39,a
600,pop39,b
600,pop39,c
600,pop42,b
600,pop42,d
600,pop42,a
600,pop42,e
600,pop42,c
600,pop44,b
600,pop44,a
600,pop44,c
600,pop44,d
600,pop44,e
600,pop45,d
600,pop45,e
600,pop45,a
600,pop45,b
600,pop45,c
600,pop50,b
600,pop50,a
600,pop50,c
600,pop50,d
600,pop50,e
600,pop52,b
600,pop52,a
600,pop52,c
600,pop52,d
600,pop52,e
600,pop31,d
600,pop31,e
600,pop34,a
600,pop34,b
600,pop35,c
600,pop25,e
600,pop27,c
600,pop38,d
600,pop38,e
600,pop53,a
600,pop53,b
600,pop53,c
600,pop43,b
600,pop43,c
700,pop12,a
700,pop12,b
700,pop12,c
700,pop12,d
700,pop12,e
700,pop17,d
700,pop17,a
700,pop17,e
700,pop17,b
700,pop17,c
700,pop20,b
700,pop20,a
700,pop20,c
700,pop20,d
700,pop20,e
700,pop30,b
700,pop30,d
700,pop30,a
700,pop30,e
700,pop30,c
700,pop33,a
700,pop33,b
700,pop33,c
700,pop33,d
700,pop33,e
700,pop39,d
700,pop39,e
700,pop39,a
700,pop39,b
700,pop39,c
700,pop42,b
700,pop42,d
700,pop42,a
700,pop42,e
700,pop42,c
700,pop44,b
700,pop44,a
700,pop44,c
700,pop44,d
700,pop44,e
700,pop45,d
700,pop45,e
700,pop45,a
700,pop45,b
700,pop45,c
700,pop50,b
700,pop50,a
700,pop50,c
700,pop50,d
700,pop50,e
700,pop52,b
700,pop52,a
700,pop52,c
700,pop52,d
700,pop52,e
700,pop31,d
700,pop31,e
700,pop34,a
700,pop34,b
700,pop35,c
700,pop25,e
700,pop25,c
700,pop27,c
700,pop27,b
700,pop38,d
700,pop38,e
700,pop53,a
700,pop53,b
700,pop53,c
700,pop43,b
700,pop43,c
700,pop32,a
700,pop32,b
700,pop32,c
800,pop12,a
800,pop12,b
800,pop12,c
800,pop12,d
800,pop12,e
800,pop17,d
800,pop17,a
800,pop17,e
800,pop17,b
800,pop17,c
800,pop20,b
800,pop20,a
800,pop20,c
800,pop20,d
800,pop20,e
800,pop30,b
800,pop30,d
800,pop30,a
800,pop30,e
800,pop30,c
800,pop33,a
800,pop33,b
800,pop33,c
800,pop33,d
800,pop33,e
800,pop39,d
800,pop39,e
800,pop39,a
800,pop39,b
800,pop39,c
800,pop42,b
800,pop42,d
800,pop42,a
800,pop42,e
800,pop42,c
800,pop44,b
800,pop44,a
800,pop44,c
800,pop44,d
800,pop44,e
800,pop45,d
800,pop45,e
800,pop45,a
800,pop45,b
800,pop45,c
800,pop50,b
800,pop50,a
800,pop50,c
800,pop50,d
800,pop50,e
800,pop52,b
800,pop52,a
800,pop52,c
800,pop52,d
800,pop52,e
800,pop31,d
800,pop31,e
800,pop34,a
800,pop34,b
800,pop35,c
800,pop25,e
800,pop25,c
800,pop27,c
800,pop27,b
800,pop38,d
800,pop38,e
800,pop53,a
800,pop53,b
800,pop53,c
800,pop43,b
800,pop43,c
800,pop32,a
800,pop32,b
800,pop32,c
900,pop12,a
900,pop12,b
900,pop12,c
900,pop12,d
900,pop12,e
900,pop17,d
900,pop17,a
900,pop17,e
900,pop17,b
900,pop17,c
900,pop20,b
900,pop20,a
900,pop20,c
900,pop20,d
900,pop20,e
900,pop30,b
900,pop30,d
900,pop30,a
900,pop30,e
900,pop30,c
900,pop33,a
900,pop33,b
900,pop33,c
900,pop33,d
900,pop33,e
900,pop39,d
900,pop39,e
900,pop39,a
900,pop39,b
900,pop39,c
900,pop42,b
900,pop42,d
900,pop42,a
900,pop42,e
900,pop42,c
900,pop44,b
900,pop44,a
900,pop44,c
900,pop44,d
900,pop44,e
900,pop45,d
900,pop45,e
900,pop45,a
900,pop45,b
900,pop45,c
900,pop50,b
900,pop50,a
900,pop50,c
900,pop50,d
900,pop50,e
900,pop52,b
900,pop52,a
900,pop52,c
900,pop52,d
900,pop52,e
900,pop31,d
900,pop31,e
900,pop34,a
900,pop34,b
900,pop35,c
900,pop25,e
900,pop25,c
900,pop27,c
900,pop27,b
900,pop27,e
900,pop38,d
900,pop38,e
900,pop38,a
900,pop38,c
900,pop53,a
900,pop53,b
900,pop53,c
900,pop43,b
900,pop43,c
900,pop43,e
900,pop32,a
900,pop32,b
900,pop32,c
900,pop37,a
900,pop37,b
900,pop37,c
