time,node,sf
100,pop0,b
100,pop0,d
100,pop0,a
100,pop0,c
100,pop21,b
100,pop21,e
100,pop21,a
100,pop21,c
100,pop23,e
100,pop23,a
100,pop23,d
100,pop23,c
100,pop24,b
100,pop24,c
100,pop24,e
100,pop24,d
100,pop24,a
100,pop25,a
100,pop25,d
100,pop25,b
100,pop25,e
100,pop25,c
100,pop26,c
100,pop26,a
100,pop26,b
100,pop26,e
100,pop32,d
100,pop32,e
100,pop32,b
100,pop32,a
100,pop33,b
100,pop33,a
100,pop33,c
100,pop33,d
100,pop33,e
100,pop35,a
100,pop35,b
100,pop35,e
100,pop35,c
100,pop35,d
100,pop46,e
100,pop46,b
100,pop46,c
100,pop46,a
100,pop46,d
100,pop53,a
100,pop53,c
100,pop53,d
100,pop53,e
100,pop53,b
100,pop59,c
100,pop59,b
100,pop59,d
100,pop59,e
100,pop59,a
100,pop71,b
100,pop71,a
100,pop71,c
100,pop72,a
100,pop72,b
100,pop72,d
100,pop75,a
100,pop75,c
100,pop75,b
100,pop75,d
100,pop75,e
100,pop78,a
100,pop78,d
100,pop78,e
100,pop78,b
100,pop78,c
100,pop80,c
100,pop80,a
100,pop80,e
100,pop80,b
100,pop80,d
100,pop88,b
100,pop88,a
100,pop88,c
100,pop88,e
100,pop88,d
100,pop91,a
100,pop91,b
100,pop91,c
100,pop91,e
100,pop100,e
100,pop100,a
100,pop100,c
100,pop100,d
100,pop102,a
100,pop102,d
100,pop102,c
100,pop102,b
100,pop104,b
100,pop104,a
100,pop104,d
100,pop104,e
100,pop104,c
100,pop110,b
100,pop110,d
100,pop110,a
100,pop110,c
100,pop114,a
100,pop114,c
100,pop114,b
100,pop114,e
100,pop114,d
100,pop131,a
100,pop131,e
100,pop131,d
100,pop131,b
100,pop131,c
100,pop143,a
100,pop143,c
100,pop143,d
100,pop143,e
100,pop148,d
100,pop148,b
100,pop148,e
100,pop148,a
100,pop148,c
100,pop95,d
100,pop95,b
100,pop95,c
100,pop95,a
100,pop95,e
100,pop45,b
100,pop45,d
100,pop45,a
100,pop45,e
100,pop45,c
100,pop41,b
100,pop41,a
100,pop41,d
100,pop41,e
100,pop94,a
100,pop94,b
100,pop94,c
100,pop94,d
100,pop70,a
100,pop70,b
100,pop70,c
100,pop70,e
100,pop70,d
100,pop87,a
100,pop87,b
100,pop87,d
100,pop87,e
100,pop87,c
100,pop133,c
100,pop133,b
100,pop133,a
100,pop116,b
100,pop116,a
100,pop116,c
100,pop116,e
100,pop116,d
100,pop144,d
100,pop144,b
100,pop144,e
100,pop144,a
100,pop144,c
100,pop79,c
100,pop79,b
100,pop79,a
100,pop79,d
100,pop79,e
100,pop125,c
100,pop125,a
100,pop125,e
100,pop125,d
100,pop125,b
100,pop20,b
100,pop20,a
100,pop20,d
100,pop20,c
100,pop20,e
100,pop129,e
100,pop129,a
100,pop129,b
100,pop129,d
100,pop5,a
100,pop5,c
100,pop5,b
100,pop5,d
100,pop5,e
100,pop39,d
100,pop39,a
100,pop39,e
100,pop39,b
100,pop39,c
100,pop128,d
100,pop128,a
100,pop128,e
100,pop128,c
100,pop128,b
100,pop76,a
100,pop76,c
100,pop76,b
100,pop76,d
100,pop124,a
100,pop124,b
100,pop124,c
100,pop124,e
100,pop124,d
100,pop22,a
100,pop22,d
100,pop22,c
100,pop96,a
100,pop96,c
100,pop96,b
100,pop27,a
100,pop27,c
100,pop27,e
100,pop27,b
100,pop130,c
100,pop130,a
100,pop130,e
100,pop130,b
100,pop138,a
100,pop3,b
100,pop3,d
100,pop3,e
100,pop99,a
100,pop99,c
100,pop99,b
100,pop146,c
100,pop146,d
100,pop146,e
100,pop146,b
100,pop109,d
100,pop109,e
100,pop109,b
100,pop109,a
100,pop56,c
100,pop103,b
100,pop103,c
100,pop103,a
100,pop103,d
100,pop52,d
100,pop52,e
100,pop8,a
100,pop8,c
200,pop0,b
200,pop0,a
200,pop0,d
200,pop21,b
200,pop21,c
200,pop21,a
200,pop23,a
200,pop23,c
200,pop23,b
200,pop23,e
200,pop23,d
200,pop24,a
200,pop24,b
200,pop24,c
200,pop24,d
200,pop25,b
200,pop25,c
200,pop25,d
200,pop25,e
200,pop25,a
200,pop26,b
200,pop26,c
200,pop26,a
200,pop26,d
200,pop26,e
200,pop32,a
200,pop32,c
200,pop32,b
200,pop33,a
200,pop33,b
200,pop33,d
200,pop33,c
200,pop35,d
200,pop35,e
200,pop35,b
200,pop35,a
200,pop46,d
200,pop46,a
200,pop46,e
200,pop46,b
200,pop53,a
200,pop53,b
200,pop53,d
200,pop59,d
200,pop59,c
200,pop59,b
200,pop59,e
200,pop59,a
200,pop71,a
200,pop71,d
200,pop71,c
200,pop71,e
200,pop71,b
200,pop72,c
200,pop72,a
200,pop72,e
