time,node,sf
100,pop2,b
100,pop2,d
100,pop2,a
100,pop2,c
100,pop2,e
100,pop4,d
100,pop4,b
100,pop4,e
100,pop4,a
100,pop4,c
100,pop10,b
100,pop10,a
100,pop10,c
100,pop10,d
100,pop10,e
100,pop16,a
100,pop16,b
100,pop16,d
100,pop16,c
100,pop16,e
100,pop23,a
100,pop23,b
100,pop23,c
100,pop23,d
100,pop23,e
100,pop25,d
100,pop25,a
100,pop25,e
100,pop25,b
100,pop25,c
100,pop27,d
100,pop27,a
100,pop27,b
100,pop27,e
100,pop27,c
100,pop36,d
100,pop36,b
100,pop36,e
100,pop36,a
100,pop36,c
100,pop51,d
100,pop51,e
100,pop51,b
100,pop51,a
100,pop51,c
100,pop52,b
100,pop52,a
100,pop52,c
100,pop52,d
100,pop52,e
100,pop11,d
100,pop11,e
200,pop2,b
200,pop2,d
200,pop2,a
200,pop2,c
200,pop2,e
200,pop4,d
200,pop4,b
200,pop4,e
200,pop4,a
200,pop4,c
200,pop10,b
200,pop10,a
200,pop10,c
200,pop10,d
200,pop10,e
200,pop16,a
200,pop16,b
200,pop16,d
200,pop16,c
200,pop16,e
200,pop23,a
200,pop23,b
200,pop23,c
200,pop23,d
200,pop23,e
200,pop25,d
200,pop25,a
200,pop25,e
200,pop25,b
200,pop25,c
200,pop27,d
200,pop27,a
200,pop27,b
200,pop27,e
200,pop27,c
200,pop36,d
200,pop36,b
200,pop36,e
200,pop36,a
200,pop36,c
200,pop51,d
200,pop51,e
200,pop51,b
200,pop51,a
200,pop51,c
200,pop52,b
200,pop52,a
200,pop52,c
200,pop52,d
200,pop52,e
200,pop11,d
200,pop11,e
200,pop11,c
300,pop2,b
300,pop2,d
300,pop2,a
300,pop2,c
300,pop2,e
300,pop4,d
300,pop4,b
300,pop4,e
300,pop4,a
300,pop4,c
300,pop10,b
300,pop10,a
300,pop10,c
300,pop10,d
300,pop10,e
300,pop16,a
300,pop16,b
300,pop16,d
300,pop16,c
300,pop16,e
300,pop23,a
300,pop23,b
300,pop23,c
300,pop23,d
300,pop23,e
300,pop25,d
300,pop25,a
300,pop25,e
300,pop25,b
300,pop25,c
300,pop27,d
300,pop27,a
300,pop27,b
300,pop27,e
300,pop27,c
300,pop36,d
300,pop36,b
300,pop36,e
300,pop36,a
300,pop36,c
300,pop51,d
300,pop51,e
300,pop51,b
300,pop51,a
300,pop51,c
300,pop52,b
300,pop52,a
300,pop52,c
300,pop52,d
300,pop52,e
300,pop11,d
300,pop11,e
300,pop11,c
300,pop5,d
400,pop2,b
400,pop2,d
400,pop2,a
400,pop2,c
400,pop2,e
400,pop4,d
400,pop4,b
400,pop4,e
400,pop4,a
400,pop4,c
400,pop10,b
400,pop10,a
400,pop10,c
400,pop10,d
400,pop10,e
400,pop16,a
400,pop16,b
400,pop16,d
400,pop16,c
400,pop16,e
400,pop23,a
400,pop23,b
400,pop23,c
400,pop23,d
400,pop23,e
400,pop25,d
400,pop25,a
400,pop25,e
400,pop25,b
400,pop25,c
400,pop27,d
400,pop27,a
400,pop27,b
400,pop27,e
400,pop27,c
400,pop36,d
400,pop36,b
400,pop36,e
400,pop36,a
400,pop36,c
400,pop51,d
400,pop51,e
400,pop51,b
400,pop51,a
400,pop51,c
400,pop52,b
400,pop52,a
400,pop52,c
400,pop52,d
400,pop52,e
400,pop11,d
400,pop11,e
400,pop11,c
400,pop5,d
400,pop5,c
500,pop2,b
500,pop2,d
500,pop2,a
500,pop2,c
500,pop2,e
500,pop4,d
500,pop4,b
500,pop4,e
500,pop4,a
500,pop4,c
500,pop10,b
500,pop10,a
500,pop10,c
500,pop10,d
500,pop10,e
500,pop16,a
500,pop16,b
500,pop16,d
500,pop16,c
500,pop16,e
500,pop23,a
500,pop23,b
500,pop23,c
500,pop23,d
500,pop23,e
500,pop25,d
500,pop25,a
500,pop25,e
500,pop25,b
500,pop25,c
500,pop27,d
500,pop27,a
500,pop27,b
500,pop27,e
500,pop27,c
500,pop36,d
500,pop36,b
500,pop36,e
500,pop36,a
500,pop36,c
500,pop51,d
500,pop51,e
500,pop51,b
500,pop51,a
500,pop51,c
500,pop52,b
500,pop52,a
500,pop52,c
500,pop52,d
500,pop52,e
500,pop11,d
500,pop11,e
500,pop11,c
500,pop5,d
500,pop5,c
500,pop44,e
600,pop2,b
600,pop2,d
600,pop2,a
600,pop2,c
600,pop2,e
600,pop4,d
600,pop4,b
600,pop4,e
600,pop4,a
600,pop4,c
600,pop10,b
600,pop10,a
600,pop10,c
600,pop10,d
600,pop10,e
600,pop16,a
600,pop16,b
600,pop16,d
600,pop16,c
600,pop16,e
600,pop23,a
600,pop23,b
600,pop23,c
600,pop23,d
600,pop23,e
600,pop25,d
600,pop25,a
600,pop25,e
600,pop25,b
600,pop25,c
600,pop27,d
600,pop27,a
600,pop27,b
600,pop27,e
600,pop27,c
600,pop36,d
600,pop36,b
600,pop36,e
