flow,node,dec_count,dec_time_avg,dec_time_std
1,pop12,5,0.0014323711395263672,0.0017824869680590817
1,pop52,1,0.0005359649658203125,0.0
1,pop51,1,0.0005435943603515625,0.0
1,pop29,1,0.00054168701171875,0.0
2,pop17,4,0.0015854835510253906,0.0018191192830735977
2,pop50,1,0.0005340576171875,0.0
2,pop51,1,0.0005354881286621094,0.0
3,pop20,5,0.0015375614166259766,0.0018016627801602787
3,pop46,1,0.0005517005920410156,0.0
3,pop51,1,0.0005326271057128906,0.0
3,pop52,1,0.0005466938018798828,0.0
3,pop53,1,0.0005469322204589844,0.0
3,pop1,1,0.0005464553833007812,0.0
3,pop15,1,0.000545501708984375,0.0
4,pop30,5,0.001440143585205078,0.0018187875568238252
4,pop48,1,0.0006992816925048828,0.0
4,pop56,1,0.0005660057067871094,0.0
4,pop52,1,0.000568389892578125,0.0
4,pop12,1,0.0005631446838378906,0.0
5,pop33,5,0.00142822265625,0.0016665311575309934
5,pop50,1,0.0005521774291992188,0.0
5,pop51,1,0.0009219646453857422,0.0
5,pop19,1,0.0005676746368408203,0.0
5,pop18,1,0.0005373954772949219,0.0
6,pop39,4,0.0017145276069641113,0.0019626824104517398
6,pop44,1,0.0005433559417724609,0.0
6,pop50,1,0.000545501708984375,0.0
6,pop52,1,0.0005421638488769531,0.0
6,pop48,1,0.0005390644073486328,0.0
6,pop49,1,0.0005288124084472656,0.0
7,pop42,5,0.0014505863189697265,0.0017412052068888307
7,pop53,1,0.0005443096160888672,0.0
7,pop52,1,0.0005373954772949219,0.0
7,pop51,1,0.0005352497100830078,0.0
7,pop46,1,0.0005450248718261719,0.0
7,pop20,1,0.000560760498046875,0.0
8,pop44,5,0.0013885974884033203,0.0016451156821235217
8,pop50,1,0.0005521774291992188,0.0
8,pop53,1,0.0005486011505126953,0.0
8,pop7,1,0.0005331039428710938,0.0
8,pop6,1,0.0005321502685546875,0.0
9,pop45,5,0.0014650344848632813,0.0017413792080070328
9,pop44,1,0.0009558200836181641,0.0
9,pop46,1,0.0005466938018798828,0.0
9,pop51,1,0.0005385875701904297,0.0
9,pop52,2,0.0007784366607666016,0.00019931793212890625
9,pop56,1,0.0005688667297363281,0.0
9,pop48,1,0.0009932518005371094,0.0
9,pop50,1,0.0005536079406738281,0.0
9,pop17,1,0.0005762577056884766,0.0
9,pop31,1,0.0005638599395751953,0.0
9,pop30,1,0.0005736351013183594,0.0
10,pop50,5,0.0013205528259277344,0.00154581379570946
10,pop33,1,0.0005259513854980469,0.0
11,pop52,5,0.0013219356536865235,0.001587887859789751
11,pop12,1,0.0005500316619873047,0.0
12,pop39,2,0.0029507875442504883,0.0024515390396118164
12,pop44,2,0.0007735490798950195,0.0002435445785522461
12,pop27,4,0.0006315112113952637,0.0001388614130978192
12,pop45,1,0.000568389892578125,0.0
12,pop46,1,0.0005786418914794922,0.0
12,pop51,1,0.0005536079406738281,0.0
12,pop52,1,0.0005474090576171875,0.0
12,pop56,1,0.0005590915679931641,0.0
12,pop2,1,0.0005526542663574219,0.0
13,pop42,2,0.002871394157409668,0.002386927604675293
13,pop53,4,0.000571131706237793,6.496687544194019e-05
13,pop50,1,0.000553131103515625,0.0
13,pop32,1,0.0005333423614501953,0.0
14,pop50,2,0.002605438232421875,0.002127408981323242
14,pop53,4,0.0006075501441955566,0.00012660928725929927
14,pop1,1,0.0005800724029541016,0.0
14,pop15,1,0.0005507469177246094,0.0
15,pop17,3,0.002034266789754232,0.00215065760288645
15,pop25,4,0.0006226897239685059,0.0001477606116675036
15,pop50,1,0.0005502700805664062,0.0
15,pop14,1,0.0005686283111572266,0.0
15,pop24,1,0.0005450248718261719,0.0
16,pop30,3,0.002135117848714193,0.0022941306700234015
16,pop31,4,0.0005983114242553711,9.483404307482338e-05
16,pop48,1,0.0005807876586914062,0.0
16,pop52,1,0.0005543231964111328,0.0
16,pop12,1,0.000545501708984375,0.0
17,pop39,2,0.0029735565185546875,0.0024700164794921875
17,pop44,2,0.0007356405258178711,0.00020515918731689453
17,pop27,4,0.000596463680267334,9.28559065591113e-05
17,pop45,1,0.0005679130554199219,0.0
17,pop46,1,0.0005788803100585938,0.0
17,pop51,1,0.0005555152893066406,0.0
17,pop52,1,0.0005519390106201172,0.0
17,pop53,1,0.0005729198455810547,0.0
17,pop7,1,0.0005733966827392578,0.0
17,pop6,1,0.0005645751953125,0.0
18,pop42,2,0.002949833869934082,0.002396225929260254
18,pop53,4,0.0006478428840637207,0.0001850818088012311
18,pop52,1,0.0005311965942382812,0.0
18,pop50,1,0.0005400180816650391,0.0
18,pop32,1,0.0005548000335693359,0.0
19,pop42,4,0.0020389556884765625,0.0023987595678348446
19,pop53,1,0.0005311965942382812,0.0
19,pop52,1,0.0005593299865722656,0.0
19,pop51,1,0.00091552734375,0.0
19,pop19,1,0.00057220458984375,0.0
19,pop20,1,0.0005474090576171875,0.0
20,pop45,2,0.003220796585083008,0.0027053356170654297
20,pop46,3,0.000652154286702474,0.00012511340391699565
20,pop51,1,0.0005447864532470703,0.0
20,pop52,1,0.000530242919921875,0.0
20,pop53,1,0.0005450248718261719,0.0
20,pop7,1,0.0005431175231933594,0.0
20,pop6,1,0.0005660057067871094,0.0
21,pop50,2,0.0029152631759643555,0.0023959875106811523
21,pop55,4,0.0006105303764343262,7.488495200844359e-05
21,pop56,1,0.0005440711975097656,0.0
21,pop57,1,0.0005621910095214844,0.0
22,pop45,3,0.002349297205607096,0.0025644417139050846
22,pop46,4,0.0007344484329223633,0.00029582075237310427
22,pop44,1,0.0009891986846923828,0.0
22,pop39,1,0.0005679130554199219,0.0
22,pop38,1,0.0005517005920410156,0.0
22,pop18,1,0.0005719661712646484,0.0
22,pop19,1,0.0005886554718017578,0.0
22,pop20,1,0.0007081031799316406,0.0
23,pop17,4,0.0017352104187011719,0.0019619917064702813
23,pop50,1,0.0005517005920410156,0.0
23,pop51,1,0.0005283355712890625,0.0
23,pop29,1,0.0005366802215576172,0.0
24,pop30,2,0.002882838249206543,0.0022531747817993164
24,pop31,4,0.0005581974983215332,3.504930503079852e-05
24,pop17,1,0.0005583763122558594,0.0
24,pop50,1,0.0005497932434082031,0.0
24,pop32,1,0.0005419254302978516,0.0
25,pop39,5,0.0015297412872314453,0.0017445412157442708
25,pop38,1,0.000579833984375,0.0
25,pop18,1,0.0005693435668945312,0.0
26,pop50,3,0.0019832452138264975,0.001967043270916601
26,pop26,4,0.0006049275398254395,7.245010159327825e-05
26,pop53,1,0.0005581378936767578,0.0
26,pop7,1,0.0005702972412109375,0.0
26,pop6,1,0.0005602836608886719,0.0
27,pop45,2,0.0033069849014282227,0.0026625394821166992
27,pop46,1,0.0005421638488769531,0.0
27,pop51,3,0.0005749066670735677,2.3306830383060226e-05
27,pop29,1,0.0005421638488769531,0.0
28,pop17,5,0.0016455650329589844,0.002078508810997546
28,pop50,1,0.0008232593536376953,0.0
28,pop55,1,0.0005395412445068359,0.0
28,pop52,1,0.0005500316619873047,0.0
28,pop12,1,0.0005583763122558594,0.0
29,pop12,5,0.0015993595123291015,0.0020759579551346777
29,pop52,1,0.0005786418914794922,0.0
29,pop56,1,0.0005617141723632812,0.0
30,pop20,5,0.0017200469970703124,0.002174373005561319
