flow,node,dec_count,dec_time_avg,dec_time_std
1,pop2,5,0.00045123100280761717,0.00015242020512659324
1,pop56,1,0.0004894733428955078,0.0
1,pop52,1,0.00047659873962402344,0.0
2,pop10,4,0.000528872013092041,0.00020403611927311972
2,pop36,1,0.0004773139953613281,0.0
2,pop51,1,0.00048613548278808594,0.0
2,pop52,1,0.0004668235778808594,0.0
2,pop3,1,0.00047707557678222656,0.0
2,pop0,1,0.0004642009735107422,0.0
3,pop16,5,0.0004957199096679687,0.00017153386837551082
3,pop50,1,0.0004749298095703125,0.0
3,pop52,1,0.0004673004150390625,0.0
3,pop12,1,0.0004591941833496094,0.0
4,pop23,5,0.0005641937255859375,0.0002018386185049703
4,pop16,1,0.0004773139953613281,0.0
4,pop50,1,0.0004642009735107422,0.0
4,pop17,1,0.0004837512969970703,0.0
4,pop25,1,0.0004665851593017578,0.0
5,pop36,5,0.0005534172058105468,0.00020246280007669526
5,pop51,1,0.0004782676696777344,0.0
5,pop46,1,0.0004673004150390625,0.0
5,pop20,1,0.00046443939208984375,0.0
6,pop51,4,0.000521242618560791,0.0001985263402274016
6,pop52,1,0.0004856586456298828,0.0
6,pop53,1,0.0004787445068359375,0.0
6,pop7,1,0.0004601478576660156,0.0
7,pop52,4,0.0005655884742736816,0.0002104810323227606
7,pop51,1,0.0004737377166748047,0.0
7,pop46,1,0.0004889965057373047,0.0
7,pop20,1,0.00045752525329589844,0.0
8,pop10,4,0.0005322098731994629,0.0001801500766416257
8,pop36,1,0.0004830360412597656,0.0
8,pop51,1,0.0004673004150390625,0.0
8,pop52,1,0.0004687309265136719,0.0
8,pop3,1,0.00047016143798828125,0.0
8,pop0,1,0.0004627704620361328,0.0
9,pop52,4,0.0005426406860351562,0.00028727460136182
10,pop16,5,0.000586700439453125,0.0003087369959334064
10,pop23,1,0.000461578369140625,0.0
10,pop21,1,0.0004658699035644531,0.0
10,pop22,1,0.00046944618225097656,0.0
10,pop51,1,0.0009908676147460938,0.0
10,pop43,1,0.00047779083251953125,0.0
10,pop42,1,0.0004885196685791016,0.0
10,pop53,1,0.0004711151123046875,0.0
