time,node,sf
100,pop7,a
100,pop7,b
100,pop7,d
100,pop7,e
100,pop7,c
100,pop16,d
100,pop16,b
100,pop16,a
100,pop16,c
100,pop16,e
100,pop30,b
100,pop30,a
100,pop30,c
100,pop30,d
100,pop40,d
100,pop40,e
100,pop40,b
100,pop40,a
100,pop40,c
100,pop46,b
100,pop46,a
100,pop46,c
100,pop54,d
100,pop54,b
100,pop54,e
100,pop54,a
100,pop54,c
100,pop56,a
100,pop56,b
100,pop56,c
100,pop56,d
100,pop56,e
100,pop57,b
100,pop57,d
100,pop57,e
100,pop57,a
100,pop57,c
100,pop73,d
100,pop73,b
100,pop73,e
100,pop73,a
100,pop73,c
100,pop81,a
100,pop81,d
100,pop81,b
100,pop81,e
100,pop81,c
100,pop97,d
100,pop97,a
100,pop97,e
100,pop97,b
100,pop99,b
100,pop99,a
100,pop100,b
100,pop100,a
100,pop100,c
100,pop100,d
100,pop101,d
100,pop101,e
100,pop101,a
100,pop101,c
100,pop102,d
100,pop102,b
100,pop102,e
100,pop102,a
100,pop102,c
100,pop106,b
100,pop106,d
100,pop106,a
100,pop106,c
100,pop106,e
100,pop112,d
100,pop112,a
100,pop112,e
100,pop112,b
100,pop113,a
100,pop113,d
100,pop113,b
100,pop113,e
100,pop113,c
100,pop119,b
100,pop119,d
100,pop119,e
100,pop119,a
100,pop123,d
100,pop123,a
100,pop123,e
100,pop123,b
100,pop123,c
100,pop130,b
100,pop130,a
100,pop130,c
100,pop130,d
100,pop130,e
100,pop135,b
100,pop135,d
100,pop135,a
100,pop135,e
100,pop135,c
100,pop138,d
100,pop138,a
100,pop138,e
100,pop138,b
100,pop138,c
100,pop125,d
100,pop125,e
100,pop125,b
100,pop125,a
100,pop125,c
100,pop5,a
100,pop5,d
100,pop5,c
100,pop5,b
100,pop35,a
100,pop35,b
100,pop35,e
100,pop35,d
100,pop78,a
100,pop78,b
100,pop78,c
100,pop78,d
100,pop78,e
100,pop141,d
100,pop141,e
100,pop141,a
100,pop141,b
100,pop141,c
100,pop22,b
100,pop22,a
100,pop88,d
100,pop88,e
100,pop88,b
100,pop88,a
100,pop88,c
100,pop72,b
100,pop72,a
100,pop72,c
100,pop115,d
100,pop115,a
100,pop115,b
100,pop115,c
100,pop115,e
100,pop10,a
100,pop10,d
100,pop10,e
100,pop103,a
100,pop103,d
100,pop103,c
100,pop103,b
100,pop103,e
100,pop60,a
100,pop60,c
100,pop60,b
100,pop60,d
100,pop60,e
100,pop58,a
100,pop58,b
100,pop58,c
100,pop58,d
100,pop58,e
100,pop118,a
100,pop118,b
100,pop118,c
100,pop118,e
100,pop51,b
100,pop51,a
100,pop51,c
100,pop51,d
100,pop51,e
100,pop95,e
100,pop95,b
100,pop95,d
100,pop95,a
100,pop95,c
100,pop87,b
100,pop87,e
100,pop87,c
100,pop41,e
100,pop41,b
100,pop41,a
100,pop41,d
100,pop41,c
100,pop69,b
100,pop69,a
100,pop69,c
100,pop69,e
100,pop6,b
100,pop6,a
100,pop6,d
100,pop6,c
100,pop6,e
100,pop93,b
100,pop93,a
100,pop93,e
100,pop93,c
100,pop93,d
100,pop23,a
100,pop23,b
100,pop23,c
100,pop2,a
100,pop2,b
100,pop2,c
100,pop2,d
100,pop2,e
100,pop34,a
100,pop34,c
100,pop8,c
100,pop8,a
100,pop8,b
100,pop8,d
100,pop8,e
100,pop62,d
100,pop62,e
100,pop62,b
100,pop62,c
100,pop62,a
100,pop19,a
100,pop19,b
100,pop19,e
100,pop82,d
100,pop82,b
100,pop145,a
100,pop145,c
100,pop145,d
100,pop145,e
100,pop140,e
100,pop140,a
100,pop140,b
100,pop140,c
100,pop91,d
100,pop91,e
100,pop91,b
100,pop21,c
100,pop126,b
100,pop126,c
100,pop126,a
100,pop126,e
100,pop47,c
100,pop47,a
100,pop47,b
100,pop47,e
100,pop131,b
100,pop131,e
100,pop131,c
100,pop131,a
100,pop131,d
100,pop148,a
100,pop148,b
100,pop148,c
100,pop39,b
100,pop39,d
100,pop39,e
100,pop55,d
100,pop55,c
100,pop105,c
100,pop105,e
100,pop105,a
100,pop105,b
100,pop64,b
100,pop64,d
100,pop64,c
100,pop64,a
100,pop132,c
100,pop132,d
100,pop83,a
100,pop83,d
100,pop89,d
100,pop89,c
100,pop89,e
100,pop33,b
100,pop33,c
100,pop33,a
100,pop48,b
100,pop48,e
100,pop128,a
100,pop128,c
100,pop26,a
100,pop144,a
100,pop144,c
200,pop7,a
200,pop7,b
200,pop7,d
200,pop7,e
200,pop7,c
200,pop16,d
200,pop16,b
200,pop16,a
200,pop16,c
200,pop16,e
200,pop30,b
200,pop30,a
200,pop30,c
200,pop30,d
200,pop40,d
200,pop40,e
200,pop40,b
200,pop40,a
200,pop40,c
200,pop46,b
200,pop46,a
200,pop46,c
200,pop54,d
200,pop54,b
200,pop54,e
200,pop54,a
200,pop54,c
200,pop56,a
200,pop56,b
200,pop56,c
200,pop56,d
200,pop56,e
200,pop57,b
200,pop57,d
200,pop57,e
200,pop57,a
200,pop57,c
200,pop73,d
200,pop73,b
200,pop73,e
200,pop73,a
200,pop73,c
200,pop81,a
200,pop81,d
200,pop81,b
200,pop81,e
200,pop81,c
200,pop97,d
200,pop97,a
200,pop97,e
200,pop97,b
200,pop99,b
200,pop99,a
200,pop99,e
200,pop100,b
200,pop100,a
200,pop100,c
200,pop100,d
200,pop101,d
200,pop101,e
200,pop101,a
200,pop101,c
200,pop102,d
200,pop102,b
200,pop102,e
200,pop102,a
200,pop102,c
200,pop106,b
200,pop106,d
200,pop106,a
200,pop106,c
200,pop106,e
200,pop112,d
200,pop112,a
200,pop112,e
200,pop112,b
200,pop112,c
200,pop113,a
200,pop113,d
200,pop113,b
200,pop113,e
200,pop113,c
200,pop119,b
200,pop119,d
200,pop119,e
200,pop119,a
200,pop123,d
200,pop123,a
200,pop123,e
200,pop123,b
200,pop123,c
200,pop130,b
200,pop130,a
200,pop130,c
200,pop130,d
200,pop130,e
200,pop135,b
200,pop135,d
200,pop135,a
200,pop135,e
200,pop135,c
200,pop138,d
200,pop138,a
200,pop138,e
200,pop138,b
200,pop138,c
200,pop125,d
200,pop125,e
200,pop125,b
200,pop125,a
200,pop125,c
200,pop5,a
200,pop5,d
200,pop5,c
200,pop5,b
200,pop35,a
200,pop35,b
200,pop35,e
200,pop35,d
200,pop78,a
200,pop78,b
200,pop78,c
200,pop78,d
200,pop78,e
200,pop141,d
200,pop141,e
200,pop141,a
200,pop141,b
200,pop141,c
200,pop22,b
200,pop22,a
200,pop88,d
200,pop88,e
200,pop88,b
200,pop88,a
200,pop88,c
200,pop72,b
200,pop72,a
200,pop72,c
200,pop115,d
200,pop115,a
200,pop115,b
200,pop115,c
200,pop115,e
200,pop10,a
200,pop10,d
200,pop10,e
200,pop103,a
200,pop103,d
200,pop103,c
200,pop103,b
200,pop103,e
200,pop60,a
200,pop60,c
200,pop60,b
200,pop60,d
200,pop60,e
200,pop58,a
200,pop58,b
200,pop58,c
200,pop58,d
200,pop58,e
200,pop118,a
200,pop118,b
200,pop118,c
200,pop118,e
200,pop118,d
200,pop51,b
200,pop51,a
200,pop51,c
200,pop51,d
200,pop51,e
200,pop95,e
200,pop95,b
200,pop95,d
200,pop95,a
200,pop95,c
200,pop87,b
200,pop87,e
200,pop87,c
200,pop41,e
200,pop41,b
200,pop41,a
200,pop41,d
200,pop41,c
200,pop69,b
200,pop69,a
200,pop69,c
200,pop69,e
200,pop69,d
200,pop6,b
200,pop6,a
200,pop6,d
200,pop6,c
200,pop6,e
200,pop93,b
200,pop93,a
200,pop93,e
200,pop93,c
200,pop93,d
200,pop23,a
200,pop23,b
200,pop23,c
200,pop2,a
200,pop2,b
200,pop2,c
200,pop2,d
200,pop2,e
200,pop34,a
200,pop34,c
200,pop8,c
200,pop8,a
200,pop8,b
200,pop8,d
200,pop8,e
200,pop62,d
200,pop62,e
200,pop62,b
200,pop62,c
200,pop62,a
200,pop19,a
200,pop19,b
200,pop19,e
200,pop19,d
200,pop82,d
200,pop82,b
200,pop82,a
200,pop145,a
200,pop145,c
200,pop145,d
200,pop145,e
200,pop140,e
200,pop140,a
200,pop140,b
200,pop140,c
200,pop140,d
200,pop91,d
200,pop91,e
200,pop91,b
200,pop91,a
200,pop21,c
200,pop21,b
200,pop126,b
200,pop126,c
200,pop126,a
200,pop126,e
200,pop126,d
200,pop47,c
200,pop47,a
200,pop47,b
200,pop47,e
200,pop131,b
200,pop131,e
200,pop131,c
200,pop131,a
200,pop131,d
200,pop148,a
200,pop148,b
200,pop148,c
200,pop148,d
200,pop148,e
200,pop39,b
200,pop39,d
200,pop39,e
200,pop39,a
200,pop55,d
200,pop55,c
200,pop105,c
200,pop105,e
200,pop105,a
200,pop105,b
200,pop105,d
200,pop64,b
200,pop64,d
200,pop64,c
200,pop64,a
200,pop132,c
200,pop132,d
200,pop132,a
200,pop83,a
200,pop83,d
200,pop89,d
200,pop89,c
200,pop89,e
200,pop33,b
200,pop33,c
200,pop33,a
200,pop48,b
200,pop48,e
200,pop48,c
200,pop128,a
200,pop128,c
200,pop26,a
200,pop144,a
200,pop144,c
200,pop136,d
200,pop1,b
200,pop49,c
200,pop49,b
300,pop7,a
300,pop7,b
300,pop7,d
300,pop7,e
300,pop7,c
300,pop16,d
300,pop16,b
300,pop16,a
300,pop16,c
300,pop16,e
300,pop30,b
300,pop30,a
300,pop30,c
300,pop30,d
300,pop40,d
300,pop40,e
300,pop40,b
300,pop40,a
300,pop40,c
300,pop46,b
300,pop46,a
300,pop46,c
300,pop54,d
300,pop54,b
300,pop54,e
300,pop54,a
300,pop54,c
300,pop56,a
300,pop56,b
300,pop56,c
300,pop56,d
300,pop56,e
300,pop57,b
300,pop57,d
300,pop57,e
300,pop57,a
300,pop57,c
300,pop73,d
300,pop73,b
300,pop73,e
300,pop73,a
300,pop73,c
300,pop81,a
300,pop81,d
300,pop81,b
300,pop81,e
300,pop81,c
300,pop97,d
300,pop97,a
300,pop97,e
300,pop97,b
300,pop99,b
300,pop99,a
300,pop99,e
300,pop100,b
300,pop100,a
300,pop100,c
300,pop100,d
300,pop101,d
300,pop101,e
300,pop101,a
300,pop101,c
300,pop102,d
300,pop102,b
300,pop102,e
300,pop102,a
300,pop102,c
300,pop106,b
300,pop106,d
300,pop106,a
300,pop106,c
300,pop106,e
300,pop112,d
300,pop112,a
300,pop112,e
300,pop112,b
300,pop112,c
300,pop113,a
300,pop113,d
300,pop113,b
300,pop113,e
300,pop113,c
300,pop119,b
300,pop119,d
300,pop119,e
300,pop119,a
300,pop123,d
300,pop123,a
300,pop123,e
300,pop123,b
300,pop123,c
300,pop130,b
300,pop130,a
300,pop130,c
300,pop130,d
300,pop130,e
300,pop135,b
300,pop135,d
300,pop135,a
300,pop135,e
300,pop135,c
300,pop138,d
300,pop138,a
300,pop138,e
300,pop138,b
300,pop138,c
300,pop125,d
300,pop125,e
300,pop125,b
300,pop125,a
300,pop125,c
300,pop5,a
300,pop5,d
300,pop5,c
300,pop5,b
300,pop35,a
300,pop35,b
300,pop35,e
300,pop35,d
300,pop78,a
300,pop78,b
300,pop78,c
300,pop78,d
300,pop78,e
300,pop141,d
300,pop141,e
300,pop141,a
300,pop141,b
300,pop141,c
300,pop22,b
300,pop22,a
300,pop88,d
300,pop88,e
300,pop88,b
300,pop88,a
300,pop88,c
300,pop72,b
300,pop72,a
300,pop72,c
300,pop72,d
300,pop72,e
300,pop115,d
300,pop115,a
300,pop115,b
300,pop115,c
300,pop115,e
300,pop10,a
300,pop10,d
300,pop10,e
300,pop103,a
300,pop103,d
