time,node,sf
100,pop3,b
100,pop3,d
100,pop3,e
100,pop3,a
100,pop3,c
100,pop57,d
100,pop57,e
100,pop57,a
100,pop57,b
100,pop57,c
100,pop52,a
100,pop52,e
100,pop52,c
100,pop12,c
100,pop53,a
100,pop53,e
100,pop53,b
100,pop53,c
100,pop48,b
100,pop48,d
100,pop56,e
100,pop56,d
100,pop56,b
100,pop56,c
100,pop56,a
100,pop30,a
100,pop30,e
100,pop7,c
100,pop31,c
100,pop55,e
200,pop3,b
200,pop3,d
200,pop3,e
200,pop3,a
200,pop3,c
200,pop57,d
200,pop57,e
200,pop57,a
200,pop57,b
200,pop57,c
200,pop52,a
200,pop52,e
200,pop52,c
200,pop52,b
200,pop12,c
200,pop53,a
200,pop53,e
200,pop53,b
200,pop53,c
200,pop53,d
200,pop48,b
200,pop48,d
200,pop48,a
200,pop56,e
200,pop56,d
200,pop56,b
200,pop56,c
200,pop56,a
200,pop30,a
200,pop30,e
200,pop30,d
200,pop7,c
200,pop7,e
200,pop31,c
200,pop55,e
200,pop55,b
200,pop40,b
200,pop43,c
200,pop54,e
200,pop13,b
200,pop13,c
300,pop3,b
300,pop3,d
300,pop3,e
300,pop3,a
300,pop3,c
300,pop57,d
300,pop57,e
300,pop57,a
300,pop57,b
300,pop57,c
300,pop52,a
300,pop52,e
300,pop52,c
300,pop52,b
300,pop12,c
300,pop53,a
300,pop53,e
300,pop53,b
300,pop53,c
300,pop53,d
300,pop48,b
300,pop48,d
300,pop48,a
300,pop48,c
300,pop56,e
300,pop56,d
300,pop56,b
300,pop56,c
300,pop56,a
300,pop30,a
300,pop30,e
300,pop30,d
300,pop7,c
300,pop7,e
300,pop31,c
300,pop55,e
300,pop55,b
300,pop40,b
300,pop40,a
300,pop43,c
300,pop54,e
300,pop13,b
300,pop13,c
300,pop37,b
300,pop37,a
300,pop33,c
400,pop3,b
400,pop3,d
400,pop3,e
400,pop3,a
400,pop3,c
400,pop57,d
400,pop57,e
400,pop57,a
400,pop57,b
400,pop57,c
400,pop52,a
400,pop52,e
400,pop52,c
400,pop52,b
400,pop12,c
400,pop12,b
400,pop53,a
400,pop53,e
400,pop53,b
400,pop53,c
400,pop53,d
400,pop48,b
400,pop48,d
400,pop48,a
400,pop48,c
400,pop56,e
400,pop56,d
400,pop56,b
400,pop56,c
400,pop56,a
400,pop30,a
400,pop30,e
400,pop30,d
400,pop30,c
400,pop7,c
400,pop7,e
400,pop31,c
400,pop55,e
400,pop55,b
400,pop40,b
400,pop40,a
400,pop40,c
400,pop43,c
400,pop54,e
400,pop13,b
400,pop13,c
400,pop37,b
400,pop37,a
400,pop33,c
400,pop1,b
400,pop0,e
400,pop6,a
400,pop50,c
500,pop3,b
500,pop3,d
500,pop3,e
500,pop3,a
500,pop3,c
500,pop57,d
500,pop57,e
500,pop57,a
500,pop57,b
500,pop57,c
500,pop52,a
500,pop52,e
500,pop52,c
500,pop52,b
500,pop52,d
500,pop12,c
500,pop12,b
500,pop53,a
500,pop53,e
500,pop53,b
500,pop53,c
500,pop53,d
500,pop48,b
500,pop48,d
500,pop48,a
500,pop48,c
500,pop56,e
500,pop56,d
500,pop56,b
500,pop56,c
500,pop56,a
500,pop30,a
500,pop30,e
500,pop30,d
500,pop30,c
500,pop7,c
500,pop7,e
500,pop31,c
500,pop55,e
500,pop55,b
500,pop40,b
500,pop40,a
500,pop40,c
500,pop43,c
500,pop54,e
500,pop13,b
500,pop13,c
500,pop37,b
500,pop37,a
500,pop33,c
500,pop1,b
500,pop0,e
500,pop0,a
500,pop6,a
500,pop50,c
600,pop3,b
600,pop3,d
600,pop3,e
600,pop3,a
600,pop3,c
600,pop57,d
600,pop57,e
600,pop57,a
600,pop57,b
600,pop57,c
600,pop52,a
600,pop52,e
600,pop52,c
600,pop52,b
600,pop52,d
600,pop12,c
600,pop12,b
600,pop53,a
600,pop53,e
600,pop53,b
600,pop53,c
600,pop53,d
600,pop48,b
600,pop48,d
600,pop48,a
600,pop48,c
600,pop56,e
600,pop56,d
600,pop56,b
600,pop56,c
600,pop56,a
600,pop30,a
600,pop30,e
600,pop30,d
600,pop30,c
600,pop7,c
600,pop7,e
600,pop31,c
600,pop55,e
600,pop55,b
600,pop55,a
600,pop40,b
600,pop40,a
600,pop40,c
600,pop43,c
600,pop54,e
600,pop54,a
600,pop13,b
600,pop13,c
600,pop37,b
600,pop37,a
600,pop33,c
600,pop1,b
600,pop0,e
600,pop0,a
600,pop6,a
600,pop6,c
600,pop50,c
700,pop3,b
700,pop3,d
700,pop3,e
700,pop3,a
700,pop3,c
700,pop57,d
700,pop57,e
700,pop57,a
700,pop57,b
700,pop57,c
700,pop52,a
700,pop52,e
700,pop52,c
700,pop52,b
700,pop52,d
700,pop12,c
700,pop12,b
700,pop12,e
700,pop53,a
700,pop53,e
700,pop53,b
700,pop53,c
700,pop53,d
700,pop48,b
700,pop48,d
700,pop48,a
700,pop48,c
700,pop56,e
700,pop56,d
700,pop56,b
700,pop56,c
700,pop56,a
700,pop30,a
700,pop30,e
700,pop30,d
700,pop30,c
700,pop7,c
700,pop7,e
700,pop7,a
700,pop31,c
700,pop55,e
700,pop55,b
700,pop55,a
700,pop40,b
700,pop40,a
700,pop40,c
700,pop43,c
700,pop54,e
700,pop54,a
700,pop13,b
700,pop13,c
700,pop37,b
700,pop37,a
700,pop33,c
700,pop1,b
700,pop1,c
700,pop0,e
700,pop0,a
700,pop6,a
700,pop6,c
700,pop50,c
800,pop3,b
800,pop3,d
800,pop3,e
800,pop3,a
800,pop3,c
800,pop57,d
800,pop57,e
800,pop57,a
800,pop57,b
800,pop57,c
800,pop52,a
800,pop52,e
800,pop52,c
800,pop52,b
800,pop52,d
800,pop12,c
800,pop12,b
800,pop12,e
800,pop53,a
800,pop53,e
800,pop53,b
800,pop53,c
800,pop53,d
800,pop48,b
800,pop48,d
800,pop48,a
800,pop48,c
800,pop56,e
800,pop56,d
800,pop56,b
800,pop56,c
800,pop56,a
800,pop30,a
800,pop30,e
800,pop30,d
800,pop30,c
800,pop7,c
800,pop7,e
800,pop7,a
800,pop31,c
800,pop55,e
800,pop55,b
800,pop55,a
800,pop40,b
800,pop40,a
800,pop40,c
800,pop43,c
800,pop54,e
800,pop54,a
800,pop13,b
800,pop13,c
800,pop37,b
800,pop37,a
800,pop33,c
800,pop1,b
800,pop1,c
800,pop0,e
800,pop0,a
800,pop6,a
800,pop6,c
800,pop50,c
900,pop3,b
900,pop3,d
900,pop3,e
900,pop3,a
900,pop3,c
900,pop57,d
900,pop57,e
900,pop57,a
900,pop57,b
900,pop57,c
900,pop52,a
900,pop52,e
900,pop52,c
900,pop52,b
900,pop52,d
900,pop12,c
900,pop12,b
900,pop12,e
900,pop53,a
900,pop53,e
900,pop53,b
900,pop53,c
900,pop53,d
900,pop48,b
900,pop48,d
900,pop48,a
900,pop48,c
900,pop56,e
900,pop56,d
900,pop56,b
900,pop56,c
900,pop56,a
900,pop30,a
900,pop30,e
900,pop30,d
900,pop30,c
900,pop7,c
900,pop7,e
900,pop7,a
900,pop7,b
900,pop31,c
900,pop55,e
900,pop55,b
900,pop55,a
900,pop40,b
900,pop40,a
900,pop40,c
900,pop43,c
900,pop54,e
900,pop54,a
900,pop13,b
900,pop13,c
900,pop37,b
900,pop37,a
900,pop33,c
900,pop1,b
900,pop1,c
900,pop0,e
900,pop0,a
900,pop6,a
900,pop6,c
900,pop50,c
1000,pop3,b
1000,pop3,d
1000,pop3,e
1000,pop3,a
1000,pop3,c
1000,pop57,d
1000,pop57,e
1000,pop57,a
1000,pop57,b
1000,pop57,c
1000,pop52,a
1000,pop52,e
1000,pop52,c
1000,pop52,b
1000,pop52,d
1000,pop12,c
1000,pop12,b
1000,pop12,e
1000,pop53,a
1000,pop53,e
1000,pop53,b
1000,pop53,c
1000,pop53,d
1000,pop48,b
1000,pop48,d
1000,pop48,a
1000,pop48,c
1000,pop56,e
1000,pop56,d
1000,pop56,b
1000,pop56,c
1000,pop56,a
1000,pop30,a
1000,pop30,e
1000,pop30,d
1000,pop30,c
1000,pop7,c
1000,pop7,e
1000,pop7,a
1000,pop7,b
1000,pop31,c
1000,pop55,e
1000,pop55,b
1000,pop55,a
1000,pop40,b
1000,pop40,a
1000,pop40,c
1000,pop43,c
1000,pop54,e
1000,pop54,a
1000,pop13,b
1000,pop13,c
1000,pop37,b
1000,pop37,a
1000,pop33,c
1000,pop1,b
1000,pop1,c
1000,pop0,e
1000,pop0,a
1000,pop6,a
1000,pop6,c
1000,pop50,c
1000,pop41,d
