time,node,sf
100,pop4,a
100,pop4,b
100,pop4,e
100,pop4,c
100,pop56,a
100,pop56,d
100,pop56,b
100,pop56,c
100,pop56,e
100,pop41,c
100,pop41,a
100,pop41,b
100,pop0,b
100,pop0,a
100,pop0,d
100,pop0,e
100,pop0,c
100,pop52,b
100,pop52,a
100,pop52,c
100,pop52,d
100,pop52,e
100,pop27,d
100,pop27,e
100,pop27,b
100,pop27,a
100,pop27,c
100,pop10,b
100,pop10,a
100,pop10,c
100,pop10,d
100,pop10,e
100,pop33,c
100,pop33,a
100,pop33,e
100,pop33,d
100,pop32,e
100,pop32,b
100,pop32,a
100,pop48,c
100,pop48,a
100,pop57,b
100,pop40,d
100,pop40,a
100,pop40,e
100,pop40,b
100,pop40,c
100,pop25,a
100,pop50,c
200,pop4,b
200,pop4,c
200,pop4,d
200,pop4,a
200,pop4,e
200,pop56,a
200,pop56,b
200,pop56,c
200,pop56,d
200,pop56,e
200,pop41,e
200,pop41,b
200,pop41,a
200,pop41,c
200,pop41,d
200,pop0,a
200,pop0,c
200,pop0,b
200,pop0,d
200,pop0,e
200,pop52,b
200,pop52,a
200,pop52,c
200,pop52,e
200,pop52,d
200,pop27,b
200,pop27,a
200,pop27,c
200,pop27,d
200,pop27,e
200,pop10,a
200,pop10,c
200,pop10,e
200,pop10,b
200,pop33,b
200,pop33,c
200,pop33,a
200,pop33,d
200,pop32,b
200,pop32,c
200,pop32,a
200,pop32,d
200,pop13,b
200,pop13,a
200,pop13,c
200,pop48,c
200,pop48,d
200,pop48,a
200,pop48,b
200,pop48,e
200,pop57,b
200,pop57,a
200,pop57,c
200,pop57,d
200,pop1,d
200,pop1,e
200,pop1,a
200,pop40,b
200,pop40,a
200,pop40,c
200,pop25,b
200,pop25,c
200,pop25,e
200,pop50,b
300,pop4,b
300,pop4,a
300,pop4,c
300,pop4,d
300,pop4,e
300,pop56,a
300,pop56,b
300,pop56,c
300,pop56,e
300,pop56,d
300,pop41,b
300,pop41,a
300,pop41,c
300,pop41,e
300,pop0,d
300,pop0,e
300,pop0,b
300,pop0,a
300,pop52,b
300,pop52,a
300,pop52,c
300,pop52,d
300,pop52,e
300,pop27,a
300,pop27,e
300,pop27,d
300,pop27,b
300,pop27,c
300,pop10,b
300,pop10,a
300,pop10,c
300,pop10,e
300,pop33,b
300,pop33,a
300,pop33,c
300,pop33,d
300,pop32,c
300,pop32,a
300,pop32,b
300,pop32,d
300,pop32,e
300,pop48,a
300,pop48,b
300,pop48,c
300,pop57,b
300,pop57,a
300,pop57,c
300,pop1,b
300,pop31,d
300,pop31,e
300,pop40,c
300,pop40,a
300,pop40,b
300,pop40,d
300,pop25,b
300,pop25,c
300,pop25,a
300,pop50,d
300,pop50,b
400,pop4,d
400,pop4,b
400,pop4,c
400,pop4,a
400,pop4,e
400,pop56,b
400,pop56,c
400,pop56,d
400,pop56,a
400,pop56,e
400,pop41,b
400,pop41,a
400,pop41,e
400,pop41,d
400,pop41,c
400,pop0,a
400,pop0,d
400,pop0,b
400,pop0,e
400,pop52,b
400,pop52,a
400,pop52,c
400,pop52,d
400,pop52,e
400,pop27,a
400,pop27,c
400,pop27,b
400,pop10,a
400,pop10,c
400,pop10,b
400,pop33,a
400,pop33,b
400,pop33,e
400,pop33,c
400,pop33,d
400,pop32,a
400,pop32,b
400,pop32,c
400,pop32,d
400,pop13,b
400,pop13,a
400,pop13,c
400,pop48,d
400,pop48,b
400,pop57,b
400,pop57,a
400,pop57,c
400,pop1,a
400,pop1,e
400,pop40,b
400,pop40,d
400,pop40,a
400,pop40,e
400,pop40,c
400,pop25,e
400,pop25,c
500,pop4,c
500,pop4,b
500,pop4,a
500,pop4,d
500,pop4,e
500,pop56,b
500,pop56,c
500,pop56,a
500,pop56,e
500,pop56,d
500,pop41,e
500,pop41,b
500,pop41,a
500,pop41,d
500,pop41,c
500,pop0,b
500,pop0,c
500,pop0,a
500,pop52,b
500,pop52,c
500,pop52,a
500,pop52,e
500,pop52,d
500,pop27,b
500,pop27,c
500,pop27,d
500,pop27,e
500,pop27,a
500,pop10,e
500,pop10,a
500,pop10,d
500,pop10,c
500,pop10,b
500,pop33,b
500,pop33,c
500,pop33,a
500,pop32,a
500,pop32,b
500,pop32,c
500,pop32,d
500,pop13,b
500,pop13,a
500,pop13,c
500,pop48,d
500,pop48,a
500,pop48,e
500,pop48,b
500,pop48,c
500,pop57,a
500,pop57,b
500,pop57,c
500,pop1,c
500,pop55,c
500,pop55,d
500,pop55,b
500,pop55,a
500,pop40,a
500,pop40,b
500,pop40,c
500,pop40,e
500,pop25,b
500,pop25,d
500,pop25,a
500,pop25,e
500,pop25,c
500,pop50,d
600,pop4,d
600,pop4,e
600,pop4,a
600,pop4,b
600,pop56,b
600,pop56,c
600,pop56,e
600,pop56,d
600,pop56,a
600,pop41,b
600,pop41,a
600,pop41,c
600,pop0,b
600,pop0,a
600,pop0,c
600,pop0,d
600,pop52,b
600,pop52,c
600,pop52,a
