time,node,sf
100,pop29,d
100,pop29,b
100,pop29,e
100,pop29,a
100,pop29,c
100,pop51,b
100,pop51,a
100,pop51,d
100,pop51,c
100,pop51,e
100,pop34,b
100,pop34,a
100,pop34,c
100,pop34,d
100,pop34,e
100,pop22,c
100,pop22,a
100,pop22,b
100,pop22,e
100,pop46,a
100,pop46,b
100,pop54,d
100,pop54,e
100,pop41,d
100,pop41,e
100,pop41,a
100,pop41,b
100,pop41,c
100,pop45,c
100,pop45,a
100,pop13,b
100,pop13,a
100,pop13,c
100,pop42,b
100,pop20,a
100,pop36,e
200,pop29,d
200,pop29,b
200,pop29,e
200,pop29,a
200,pop29,c
200,pop51,b
200,pop51,a
200,pop51,d
200,pop51,c
200,pop51,e
200,pop34,b
200,pop34,a
200,pop34,c
200,pop34,d
200,pop34,e
200,pop22,c
200,pop22,a
200,pop22,b
200,pop22,e
200,pop46,a
200,pop46,b
200,pop46,e
200,pop46,c
200,pop54,d
200,pop54,e
200,pop41,d
200,pop41,e
200,pop41,a
200,pop41,b
200,pop41,c
200,pop45,c
200,pop45,a
200,pop13,b
200,pop13,a
200,pop13,c
200,pop42,b
200,pop20,a
200,pop36,e
200,pop36,d
200,pop36,b
200,pop36,c
200,pop48,b
200,pop48,a
200,pop48,c
200,pop40,a
300,pop29,d
300,pop29,b
300,pop29,e
300,pop29,a
300,pop29,c
300,pop51,b
300,pop51,a
300,pop51,d
300,pop51,c
300,pop51,e
300,pop34,b
300,pop34,a
300,pop34,c
300,pop34,d
300,pop34,e
300,pop22,c
300,pop22,a
300,pop22,b
300,pop22,e
300,pop22,d
300,pop46,a
300,pop46,b
300,pop46,e
300,pop46,c
300,pop54,d
300,pop54,e
300,pop54,a
300,pop41,d
300,pop41,e
300,pop41,a
300,pop41,b
300,pop41,c
300,pop45,c
300,pop45,a
300,pop13,b
300,pop13,a
300,pop13,c
300,pop13,d
300,pop13,e
300,pop42,b
300,pop20,a
300,pop36,e
300,pop36,d
300,pop36,b
300,pop36,c
300,pop48,b
300,pop48,a
300,pop48,c
300,pop40,a
300,pop40,c
300,pop40,b
400,pop29,d
400,pop29,b
400,pop29,e
400,pop29,a
400,pop29,c
400,pop51,b
400,pop51,a
400,pop51,d
400,pop51,c
400,pop51,e
400,pop34,b
400,pop34,a
400,pop34,c
400,pop34,d
400,pop34,e
400,pop22,c
400,pop22,a
400,pop22,b
400,pop22,e
400,pop22,d
400,pop46,a
400,pop46,b
400,pop46,e
400,pop46,c
400,pop54,d
400,pop54,e
400,pop54,a
400,pop54,b
400,pop54,c
400,pop41,d
400,pop41,e
400,pop41,a
400,pop41,b
400,pop41,c
400,pop45,c
400,pop45,a
400,pop13,b
400,pop13,a
400,pop13,c
400,pop13,d
400,pop13,e
400,pop42,b
400,pop20,a
400,pop36,e
400,pop36,d
400,pop36,b
400,pop36,c
400,pop48,b
400,pop48,a
400,pop48,c
400,pop40,a
400,pop40,c
400,pop40,b
500,pop29,d
500,pop29,b
500,pop29,e
500,pop29,a
500,pop29,c
500,pop51,b
500,pop51,a
500,pop51,d
500,pop51,c
500,pop51,e
500,pop34,b
500,pop34,a
500,pop34,c
500,pop34,d
500,pop34,e
500,pop22,c
500,pop22,a
500,pop22,b
500,pop22,e
500,pop22,d
500,pop46,a
500,pop46,b
500,pop46,e
500,pop46,c
500,pop54,d
500,pop54,e
500,pop54,a
500,pop54,b
500,pop54,c
500,pop41,d
500,pop41,e
500,pop41,a
500,pop41,b
500,pop41,c
500,pop45,c
500,pop45,a
500,pop13,b
500,pop13,a
500,pop13,c
500,pop13,d
500,pop13,e
500,pop42,b
500,pop20,a
500,pop36,e
500,pop36,d
500,pop36,b
500,pop36,c
500,pop48,b
500,pop48,a
500,pop48,c
500,pop48,d
500,pop48,e
500,pop40,a
500,pop40,c
500,pop40,b
600,pop29,d
600,pop29,b
600,pop29,e
600,pop29,a
600,pop29,c
600,pop51,b
600,pop51,a
600,pop51,d
600,pop51,c
600,pop51,e
600,pop34,b
600,pop34,a
600,pop34,c
600,pop34,d
600,pop34,e
600,pop22,c
600,pop22,a
600,pop22,b
600,pop22,e
600,pop22,d
600,pop46,a
600,pop46,b
600,pop46,e
600,pop46,c
600,pop54,d
600,pop54,e
600,pop54,a
600,pop54,b
600,pop54,c
600,pop41,d
600,pop41,e
600,pop41,a
600,pop41,b
600,pop41,c
600,pop45,c
600,pop45,a
600,pop13,b
600,pop13,a
600,pop13,c
600,pop13,d
600,pop13,e
600,pop42,b
600,pop20,a
600,pop36,e
600,pop36,d
600,pop36,b
600,pop36,c
600,pop48,b
600,pop48,a
600,pop48,c
600,pop48,d
600,pop48,e
600,pop40,a
600,pop40,c
600,pop40,b
600,pop7,a
700,pop29,d
700,pop29,b
700,pop29,e
700,pop29,a
700,pop29,c
700,pop51,b
700,pop51,a
700,pop51,d
700,pop51,c
700,pop51,e
700,pop34,b
700,pop34,a
700,pop34,c
700,pop34,d
700,pop34,e
700,pop22,c
700,pop22,a
700,pop22,b
700,pop22,e
700,pop22,d
700,pop46,a
700,pop46,b
700,pop46,e
700,pop46,c
700,pop54,d
700,pop54,e
700,pop54,a
700,pop54,b
700,pop54,c
700,pop41,d
700,pop41,e
700,pop41,a
700,pop41,b
700,pop41,c
700,pop45,c
700,pop45,a
700,pop45,b
700,pop13,b
700,pop13,a
700,pop13,c
700,pop13,d
700,pop13,e
700,pop42,b
700,pop20,a
700,pop36,e
700,pop36,d
700,pop36,b
700,pop36,c
700,pop48,b
700,pop48,a
700,pop48,c
700,pop48,d
700,pop48,e
700,pop40,a
700,pop40,c
700,pop40,b
700,pop40,e
700,pop7,a
700,pop44,c
800,pop29,d
800,pop29,b
800,pop29,e
800,pop29,a
800,pop29,c
800,pop51,b
800,pop51,a
800,pop51,d
800,pop51,c
800,pop51,e
800,pop34,b
800,pop34,a
800,pop34,c
800,pop34,d
800,pop34,e
800,pop22,c
800,pop22,a
800,pop22,b
800,pop22,e
800,pop22,d
800,pop46,a
800,pop46,b
800,pop46,e
800,pop46,c
800,pop54,d
800,pop54,e
800,pop54,a
800,pop54,b
800,pop54,c
800,pop41,d
800,pop41,e
800,pop41,a
800,pop41,b
800,pop41,c
800,pop45,c
800,pop45,a
800,pop45,b
800,pop13,b
800,pop13,a
800,pop13,c
800,pop13,d
800,pop13,e
800,pop42,b
800,pop20,a
800,pop36,e
800,pop36,d
800,pop36,b
800,pop36,c
800,pop48,b
800,pop48,a
800,pop48,c
800,pop48,d
800,pop48,e
800,pop40,a
800,pop40,c
800,pop40,b
800,pop40,e
800,pop7,a
800,pop44,c
900,pop29,d
900,pop29,b
900,pop29,e
900,pop29,a
900,pop29,c
900,pop51,b
900,pop51,a
900,pop51,d
900,pop51,c
900,pop51,e
900,pop34,b
900,pop34,a
900,pop34,c
900,pop34,d
900,pop34,e
900,pop22,c
900,pop22,a
900,pop22,b
900,pop22,e
900,pop22,d
900,pop46,a
900,pop46,b
900,pop46,e
900,pop46,c
900,pop54,d
900,pop54,e
900,pop54,a
900,pop54,b
900,pop54,c
900,pop41,d
900,pop41,e
